,name,FK/Fpi,delta_su2,logGBF,chi2/df,Q,vol,L_4,L_5,L_1,L_2,L_3,L_6,L_7,L_8,L_9,A_a,A_k,A_p,A_loga,A_aa
21,ma_FKFpi_nnlo_log_logSq_sunset_alphaS,1.1859(29),-0.00397(69),33.71903641360826,1.7535278973739925,0.06332740629843536,0,0.0010(49),0.00213(53),0.00001(24),0.00003(22),0.0028(22),7(100)e-06,0.00004(33),3(139)e-06,,0.14(50),-0.7(1.7),0.7(1.5),0.09(59),
22,ma_FKFpi_nnlo_logSq_sunset_alphaS,1.1874(23),-0.00401(69),31.594730849046954,2.2550838510391147,0.01253159898317955,0,-0.001850(54),-0.000751(87),,,,,,,,0.03(15),-0.0001(180),0.0002(180),0.02(15),
23,ma_FKFpi_nnlo_alphaS,1.1886(22),-0.00404(69),31.80854305866693,2.226406180729154,0.013814456329619144,0,-0.002183(53),-0.000683(84),,,,,,,,10(8400)e-07,-0.00007(1400),0.0001(140),6(8400)e-07,
24,ma_FKFpi_nnlo_log_logSq_sunset_FV_bijnens,1.1864(21),-0.00398(69),34.83992180921655,1.5286954430530215,0.12194497292721446,10,-0.00103(53),-0.00089(19),0.00024(12),0.00022(11),-0.0032(13),-0.00010(10),-0.00033(17),0.00014(10),,0.0002(140),-0.0002(440),0.0004(440),,
25,ma_FKFpi_nnlo_log_logSq_sunset_FV,1.1870(24),-0.00400(69),34.31768180701431,1.5782097682432383,0.10604232360466294,10,-0.00135(86),-0.00099(36),-9(240)e-06,-0.00001(22),-0.0018(22),3(1000)e-07,6(332)e-06,7(140)e-06,,0.00006(720),-0.03(38),0.06(38),,
26,ma_FKFpi_nnlo_logSq_sunset_FV,1.1862(22),-0.00398(69),34.84787505564131,1.6066868971288502,0.09773413292758257,10,-0.001855(54),-0.000775(84),,,,,,,,0.00004(630),-0.00006(1500),0.0001(150),,
27,ma_FKFpi_nnlo_FV,1.1872(22),-0.00401(69),35.505829334760406,1.4772088466477966,0.14059466839100065,10,-0.00212(24),-0.00058(29),,,,,,,,4(7000)e-07,-0.16(77),0.34(76),,
28,ma_FKFpi_nnlo_log_logSq_sunset_alphaS_FV_bijnens,1.1864(21),-0.00398(69),34.83999014525457,1.5287158256096982,0.1219380282702812,10,-0.00103(53),-0.00089(19),0.00024(12),0.00022(11),-0.0032(13),-0.00010(10),-0.00033(17),0.00014(10),,0.00009(910),-6(7800)e-06,0.00001(780),0.00006(910),
29,ma_FKFpi_nnlo_log_logSq_sunset_alphaS_FV,1.1870(24),-0.00400(69),34.294300520187385,1.5807654810878111,0.10527248005049708,10,-0.00134(85),-0.00101(33),-9(240)e-06,-0.00001(22),-0.0019(22),3(1000)e-07,6(332)e-06,7(140)e-06,,0.00003(490),-0.001(78),0.002(78),0.00002(490),
30,ma_FKFpi_nnlo_logSq_sunset_alphaS_FV,1.1863(20),-0.00398(69),35.10891579447621,1.5352967241462647,0.11971338729817625,10,-0.00164(39),-0.00038(46),,,,,,,,0.002(50),-0.5(1.3),1.0(1.3),0.001(50),
