,name,FK/Fpi,delta_su2,logGBF,chi2/df,Q,vol,L_4,L_5,L_1,L_2,L_3,L_6,L_7,L_8,L_9,A_a,A_k,A_p,A_loga,A_aa
122,ma-ratio_FKFK_nnlo_log_logSq_sunset_alphaS_FV,1.184(16),-0.00392(81),51.208219784194526,1.8254631542627653,0.019789170703599843,10,0.00081(40),-0.00243(94),-0.00003(29),-0.00008(33),-0.0053(24),9(99)e-06,0.00008(34),0.00002(20),,-7(17),7.0(3.7),-4.2(2.9),7(27),
123,ma-ratio_FKFK_nnlo_log_logSq_sunset_alphaS_a4_FV,1.176(18),-0.00369(84),48.50052664073603,1.806855882384968,0.021617066174355163,10,0.00073(40),-0.00225(95),-0.00002(29),-0.00007(33),-0.0052(24),8(100)e-06,0.00010(34),0.00002(20),,7(23),5.7(3.6),-4.2(2.7),-18(39),38(42)
124,ma-ratio_FKFK_nnlo_logSq_sunset_alphaS_FV,1.179(18),-0.00378(84),50.94016925799603,1.8762270841784028,0.015502531601277425,10,0.00073(42),-0.0024(10),,,,,,,,-2(19),12.3(3.5),-4.0(2.0),-2(29),
125,ma-ratio_FKFK_nnlo_logSq_sunset_alphaS_a4_FV,1.175(19),-0.00366(86),48.142287157905294,1.8846083301804044,0.014883748764588041,10,0.00057(43),-0.0020(11),,,,,,,,8(24),10.5(3.9),-4.3(2.0),-19(40),30(44)
126,ma-ratio_FKFK_nnlo_alphaS_FV,1.182(18),-0.00385(85),50.97021618527491,1.8740534658011072,0.01566686230762152,10,0.00059(41),-0.0019(10),,,,,,,,-3(19),12.4(3.5),-2.7(1.9),-0.2(29.6),
127,ma-ratio_FKFK_nnlo_alphaS_a4_FV,1.177(19),-0.00372(87),48.28838749414889,1.8836397489519283,0.014954068075542804,10,0.00038(42),-0.0014(11),,,,,,,,9(24),9.9(3.9),-3.0(1.8),-21(40),38(44)
128,ma-ratio_FKFpi_nnlo_log_logSq_sunset_bijnens,1.1854(24),-0.00395(69),50.75103021813774,2.2878549327721758,0.0018492534105463048,0,0.00039(20),-0.00118(52),0.00023(12),0.00020(11),-0.0058(13),-0.000080(99),-0.00033(17),0.00015(10),,-0.40(52),1.7(1.4),0.4(1.2),,
129,ma-ratio_FKFpi_nnlo_log_logSq_sunset_a4_bijnens,1.1929(51),-0.00416(70),48.52686070134908,2.1587776928728686,0.003695443159109226,0,0.00020(20),-0.00068(52),0.00023(12),0.00021(11),-0.0054(13),-0.00009(10),-0.00028(16),0.00015(10),,-3.0(1.7),0.17(50),-0.14(48),,39(21)
130,ma-ratio_FKFpi_nnlo_log_logSq_sunset,1.1839(25),-0.00391(69),51.75000707905997,2.1605690738080456,0.0036606474491125396,0,0.00074(26),-0.00209(65),-0.00003(24),-0.00005(22),-0.0077(17),0.000027(98),0.00007(33),0.00003(14),,-0.98(52),1.0(1.2),-0.3(1.2),,
131,ma-ratio_FKFpi_nnlo_log_logSq_sunset_a4,1.1913(56),-0.00412(71),49.2368446973429,2.051456179606123,0.0064610564349632344,0,0.00050(29),-0.00147(70),-0.00002(24),-0.00004(22),-0.0066(18),0.000012(99),0.00019(31),0.00002(14),,-3.4(1.7),0.0001(160),-0.0001(160),,36(22)
132,ma-ratio_FKFpi_nnlo_logSq_sunset,1.1888(24),-0.00405(69),48.43908316291286,2.4323098333970683,0.000832011328349414,0,0.00027(20),-0.00072(56),,,,,,,,-0.64(68),7.5(2.2),3.9(1.1),,
133,ma-ratio_FKFpi_nnlo_logSq_sunset_a4,1.1962(72),-0.00426(72),45.14911771071153,2.4063557774207154,0.0009620745017072927,0,-0.00002(30),0.00006(81),,,,,,,,-2.4(1.8),4.6(3.1),3.4(1.2),,32(29)
134,ma-ratio_FKFpi_nnlo,1.1905(24),-0.00410(69),47.35495901633024,2.528122427533259,0.00048367351120209433,0,0.00019(21),-0.00040(57),,,,,,,,-0.53(70),7.9(2.3),5.3(1.1),,
135,ma-ratio_FKFpi_nnlo_a4,1.1972(74),-0.00429(72),44.03209257870681,2.496848620412357,0.0005779695206253155,0,-0.00006(31),0.00027(86),,,,,,,,-2.1(1.8),5.4(3.3),4.9(1.2),,29(29)
136,ma-ratio_FKFpi_nnlo_log_logSq_sunset_alphaS_bijnens,1.201(14),-0.00439(80),49.738734235998784,2.2457469564116344,0.0023232184167522128,0,0.00026(21),-0.00086(56),0.00023(12),0.00020(11),-0.0056(13),-0.00009(10),-0.00031(17),0.00015(10),,-15(13),0.9(1.1),-0.3(1.0),23(20),
137,ma-ratio_FKFpi_nnlo_log_logSq_sunset_alphaS_a4_bijnens,1.182(16),-0.00386(81),47.587129899273656,2.142054029942392,0.004035826838331226,0,0.00022(20),-0.00073(53),0.00023(12),0.00021(11),-0.0053(13),-0.00009(10),-0.00029(16),0.00015(10),,10(18),0.0005(310),-0.0004(310),-21(30),57(33)
138,ma-ratio_FKFpi_nnlo_log_logSq_sunset_alphaS,1.197(15),-0.00428(81),50.62821250577341,2.1239470468049184,0.004437899557020667,0,0.00061(30),-0.00176(76),-0.00002(24),-0.00005(22),-0.0073(18),0.000018(99),0.00013(32),0.00002(14),,-13(14),0.59(98),-0.39(95),19(21),
139,ma-ratio_FKFpi_nnlo_log_logSq_sunset_alphaS_a4,1.183(18),-0.00387(84),48.20953497934417,2.0346604459345747,0.007040919251923315,0,0.00054(29),-0.00158(72),-0.00002(24),-0.00004(22),-0.0068(18),0.000012(99),0.00017(32),0.00002(14),,7(19),0.0001(160),-0.00009(1600),-17(32),49(33)
140,ma-ratio_FKFpi_nnlo_logSq_sunset_alphaS,1.192(18),-0.00414(86),47.04293555836364,2.4273661688956603,0.0008553998932774445,0,0.00024(30),-0.00063(80),,,,,,,,-4(16),7.2(2.7),3.8(1.2),4(25),
141,ma-ratio_FKFpi_nnlo_logSq_sunset_alphaS_a4,1.185(20),-0.00393(89),44.28327796909747,2.3838175403847988,0.0010907450136499039,0,0.00002(31),-0.00006(84),,,,,,,,10(21),4.5(3.1),3.5(1.2),-21(34),48(38)
142,ma-ratio_FKFpi_nnlo_alphaS,1.192(19),-0.00413(86),45.97047322852107,2.5222925784170647,0.0005000401277820302,0,0.00018(30),-0.00037(82),,,,,,,,-2(16),7.8(2.8),5.3(1.2),2(25),
143,ma-ratio_FKFpi_nnlo_alphaS_a4,1.184(20),-0.00390(89),43.250229439112566,2.466609919541877,0.0006859270373454188,0,-0.00001(32),0.00015(88),,,,,,,,13(21),5.3(3.3),5.0(1.2),-25(34),49(39)
144,ma-ratio_FKFpi_nnlo_log_logSq_sunset_FV_bijnens,1.1865(26),-0.00398(69),53.856986159904366,1.8625903090080145,0.01656054940971513,10,0.00044(21),-0.00135(53),0.00023(12),0.00020(11),-0.0055(13),-0.000084(99),-0.00033(17),0.00015(10),,-0.84(55),3.4(1.9),0.5(1.5),,
145,ma-ratio_FKFpi_nnlo_log_logSq_sunset_a4_FV_bijnens,1.1936(53),-0.00418(71),51.27925954833511,1.777170438518758,0.024856780636276225,10,0.00023(22),-0.00085(55),0.00023(12),0.00021(11),-0.0053(13),-0.00009(10),-0.00030(17),0.00015(10),,-3.3(1.7),1.1(1.3),-0.7(1.1),,37(22)
146,ma-ratio_FKFpi_nnlo_log_logSq_sunset_FV,1.1849(26),-0.00394(69),54.514912735507316,1.7949504320702168,0.02286672945921226,10,0.00074(28),-0.00215(71),-0.00003(24),-0.00005(22),-0.0074(19),0.000023(98),0.00005(33),0.00002(14),,-1.27(57),2.0(1.7),-0.6(1.6),,
147,ma-ratio_FKFpi_nnlo_log_logSq_sunset_a4_FV,1.1920(56),-0.00414(71),51.82717536534526,1.7042778032477757,0.03477846492651698,10,0.00050(32),-0.00156(79),-0.00002(24),-0.00004(22),-0.0065(20),0.000011(99),0.00016(32),0.00001(14),,-3.6(1.7),0.7(1.1),-0.6(1.0),,35(22)
148,ma-ratio_FKFpi_nnlo_logSq_sunset_FV,1.1891(25),-0.00406(69),51.94352921989254,2.022299144853596,0.007498671423555441,10,0.00029(21),-0.00086(56),,,,,,,,-0.90(68),7.8(2.2),3.0(1.1),,
149,ma-ratio_FKFpi_nnlo_logSq_sunset_a4_FV,1.1967(71),-0.00427(72),48.688522161930855,1.999374910680162,0.00842267954587715,10,-0.00003(30),-0.00004(80),,,,,,,,-2.7(1.8),4.8(3.0),2.4(1.2),,33(29)
150,ma-ratio_FKFpi_nnlo_FV,1.1908(25),-0.00411(69),50.946436048359296,2.110382628275364,0.004763724042696323,10,0.00021(21),-0.00053(56),,,,,,,,-0.79(69),8.2(2.3),4.4(1.1),,
151,ma-ratio_FKFpi_nnlo_a4_FV,1.1977(74),-0.00430(72),47.654363102349386,2.082031117367955,0.005519463996775885,10,-0.00006(31),0.00017(84),,,,,,,,-2.4(1.8),5.7(3.2),3.9(1.2),,30(29)
152,ma-ratio_FKFpi_nnlo_log_logSq_sunset_alphaS_FV_bijnens,1.202(15),-0.00441(81),52.76392348342797,1.8446689660725968,0.01805276861958793,10,0.00029(23),-0.00101(58),0.00023(12),0.00020(11),-0.0055(13),-0.00009(10),-0.00032(17),0.00015(10),,-15(14),2.1(1.6),-0.6(1.4),22(21),
153,ma-ratio_FKFpi_nnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.186(18),-0.00397(84),50.2508300402656,1.7764459138211506,0.0249411396190973,10,0.00024(22),-0.00086(56),0.00023(12),0.00021(11),-0.0053(13),-0.00009(10),-0.00030(17),0.00015(10),,6(20),0.9(1.2),-0.6(1.1),-15(33),50(35)
154,ma-ratio_FKFpi_nnlo_log_logSq_sunset_alphaS_FV,1.199(15),-0.00433(82),53.398881879315006,1.7610228971367263,0.026800163821769387,10,0.00060(32),-0.00181(80),-0.00002(24),-0.00005(22),-0.0070(20),0.000016(99),0.00010(33),0.00002(14),,-14(14),1.4(1.5),-0.9(1.4),20(21),
155,ma-ratio_FKFpi_nnlo_log_logSq_sunset_alphaS_a4_FV,1.185(18),-0.00394(85),50.77388725675282,1.7035550277097091,0.034892679047337435,10,0.00051(32),-0.00157(80),-0.00002(24),-0.00004(22),-0.0065(20),0.000012(99),0.00016(32),0.00002(14),,5(19),0.52(99),-0.46(94),-14(32),47(34)
156,ma-ratio_FKFpi_nnlo_logSq_sunset_alphaS_FV,1.195(18),-0.00421(86),50.563296247317744,2.019534203647602,0.007604828391497631,10,0.00022(30),-0.00068(80),,,,,,,,-6(16),7.4(2.7),2.9(1.3),8(25),
157,ma-ratio_FKFpi_nnlo_logSq_sunset_alphaS_a4_FV,1.188(20),-0.00403(89),47.74021452092757,1.9894643875125049,0.008854415002671708,10,2(3080)e-07,-0.00011(82),,,,,,,,7(21),4.7(3.0),2.4(1.2),-16(34),46(38)
158,ma-ratio_FKFpi_nnlo_alphaS_FV,1.195(19),-0.00421(87),49.56374490290529,2.107678186047437,0.0048313442572333574,10,0.00016(30),-0.00041(81),,,,,,,,-4(16),7.9(2.8),4.3(1.2),5(25),
159,ma-ratio_FKFpi_nnlo_alphaS_a4_FV,1.187(20),-0.00400(89),46.76675370070942,2.064613420915805,0.006038627690918313,10,-0.00002(32),0.00007(86),,,,,,,,9(21),5.5(3.2),4.0(1.2),-20(34),46(38)
160,ma-ratio_FpiFpi_nnlo_log_logSq_sunset_bijnens,1.1873(26),-0.00401(69),52.477127899505994,2.1973935458963743,0.0030108512898298434,0,0.00057(14),-0.00165(33),0.00027(14),0.00028(16),-0.00614(88),-0.000026(95),-0.00033(17),0.000219(99),,-0.31(28),6e-11 +- 1e-05,1e-11 +- 1e-05,,
161,ma-ratio_FpiFpi_nnlo_log_logSq_sunset_a4_bijnens,1.1955(55),-0.00424(71),49.89715630248122,2.0211624913056268,0.0075421419408162015,0,0.00047(16),-0.00140(39),0.00028(14),0.00029(16),-0.0057(10),-0.000058(98),-0.00031(17),0.00021(10),,-2.7(1.4),-2e-12 +- 1e-05,1e-11 +- 1e-05,,31(18)
162,ma-ratio_FpiFpi_nnlo_log_logSq_sunset,1.1867(28),-0.00399(69),52.80486936383927,2.044351444698001,0.006700615610147024,0,0.00083(19),-0.00234(50),-0.00003(29),-0.00010(33),-0.0068(13),0.000024(95),0.00005(33),0.00004(19),,-0.76(36),0.65(97),-0.4(1.1),,
163,ma-ratio_FpiFpi_nnlo_log_logSq_sunset_a4,1.1940(55),-0.00420(71),50.03268881056975,1.9202776679814504,0.012498380717317504,0,0.00064(17),-0.00186(40),-0.00002(29),-0.00007(33),-0.0061(12),4(96)e-06,0.00014(33),7(195)e-06,,-2.9(1.5),0.0003(310),-0.0004(310),,31(19)
164,ma-ratio_FpiFpi_nnlo_logSq_sunset,1.1910(26),-0.00411(69),48.45928629725418,2.5228985990032253,0.0004983141222702335,0,0.00022(15),-0.00064(42),,,,,,,,0.17(45),3.0(1.5),3.03(83),,
165,ma-ratio_FpiFpi_nnlo_logSq_sunset_a4,1.2027(68),-0.00444(72),45.44278660010456,2.402853485028929,0.0009810611141251732,0,-0.00010(19),0.00020(52),,,,,,,,-2.7(1.7),0.3(1.8),2.23(89),,45(24)
166,ma-ratio_FpiFpi_nnlo,1.1927(26),-0.00416(69),47.043325097088186,2.6484458630008705,0.0002415478301495101,0,0.00012(15),-0.00029(43),,,,,,,,0.33(47),3.1(1.6),4.11(82),,
167,ma-ratio_FpiFpi_nnlo_a4,1.2042(76),-0.00448(73),43.901490844963725,2.519098451668948,0.0005092334391989427,0,-0.00019(23),0.00053(63),,,,,,,,-2.4(1.7),0.4(2.2),3.55(90),,43(26)
168,ma-ratio_FpiFpi_nnlo_log_logSq_sunset_alphaS_bijnens,1.206(15),-0.00452(82),51.50702160996255,2.107581049916184,0.004833789846590146,0,0.00046(18),-0.00137(44),0.00028(14),0.00029(16),-0.0058(10),-0.000047(97),-0.00032(17),0.00021(10),,-15(12),3e-11 +- 1e-05,-5e-12 +- 1e-05,22(18),
169,ma-ratio_FpiFpi_nnlo_log_logSq_sunset_alphaS_a4_bijnens,1.192(19),-0.00414(87),48.65621171961176,2.018902078802156,0.007629296144099675,0,0.00048(18),-0.00144(43),0.00028(14),0.00029(16),-0.0058(10),-0.000058(98),-0.00031(17),0.00021(10),,0.6(17.1),-4e-12 +- 1e-05,2e-11 +- 1e-05,-6(29),36(29)
170,ma-ratio_FpiFpi_nnlo_log_logSq_sunset_alphaS,1.203(16),-0.00444(82),51.62865911893256,2.005972496803724,0.008146323809580394,0,0.00066(20),-0.00190(49),-0.00003(29),-0.00008(33),-0.0062(12),0.000016(96),0.00010(33),0.00002(19),,-14(12),0.10(42),-0.10(43),20(18),
171,ma-ratio_FpiFpi_nnlo_log_logSq_sunset_alphaS_a4,1.189(19),-0.00404(87),48.81152398517087,1.9148850600144809,0.012834560513293349,0,0.00066(18),-0.00191(43),-0.00002(29),-0.00008(33),-0.0061(12),4(96)e-06,0.00014(33),9(195)e-06,,2(17),0.0006(470),-0.0008(470),-9(29),38(29)
172,ma-ratio_FpiFpi_nnlo_logSq_sunset_alphaS,1.208(20),-0.00458(89),46.985459292431386,2.4946038927080907,0.0005853831182303229,0,0.00006(23),-0.00020(63),,,,,,,,-13(15),1.9(1.9),2.74(88),20(23),
173,ma-ratio_FpiFpi_nnlo_logSq_sunset_alphaS_a4,1.194(22),-0.00420(93),44.382391263666776,2.3928843268986766,0.0010371045965447802,0,-0.00008(20),0.00012(56),,,,,,,,5(19),0.3(1.8),2.23(89),-13(31),55(34)
174,ma-ratio_FpiFpi_nnlo_alphaS,1.206(20),-0.00454(90),45.51273882609952,2.625966001774572,0.0002752974994013173,0,-8(242)e-06,0.00006(67),,,,,,,,-10(15),2.3(2.0),3.93(87),16(23),
175,ma-ratio_FpiFpi_nnlo_alphaS_a4,1.192(22),-0.00414(93),42.93559693241629,2.4982696664105966,0.0005733233298536705,0,-0.00015(24),0.00043(67),,,,,,,,9(19),0.4(2.2),3.53(91),-19(31),58(35)
176,ma-ratio_FpiFpi_nnlo_log_logSq_sunset_FV_bijnens,1.1883(27),-0.00404(69),55.65152784341336,1.7906308210734443,0.02333629539266041,10,0.00055(18),-0.00164(44),0.00027(14),0.00029(16),-0.0058(11),-0.000026(96),-0.00034(17),0.000217(99),,-0.48(36),0.58(77),-0.06(76),,
177,ma-ratio_FpiFpi_nnlo_log_logSq_sunset_a4_FV_bijnens,1.1964(55),-0.00426(71),53.170636894438594,1.6296551587663552,0.04851621487378766,10,0.00038(18),-0.00119(43),0.00028(14),0.00030(16),-0.0052(11),-0.000050(98),-0.00030(17),0.00021(10),,-2.9(1.4),0.0005(310),-0.0005(310),,33(18)
178,ma-ratio_FpiFpi_nnlo_log_logSq_sunset_FV,1.1878(30),-0.00402(69),55.95296371638561,1.6608044322314175,0.042280774857637406,10,0.00082(22),-0.00237(57),-0.00003(29),-0.00010(33),-0.0066(15),0.000023(96),0.00003(33),0.00003(19),,-0.96(40),1.2(1.2),-0.7(1.4),,
179,ma-ratio_FpiFpi_nnlo_log_logSq_sunset_a4_FV,1.1952(57),-0.00423(71),53.025476049260035,1.5614157995276312,0.06510225477124891,10,0.00058(22),-0.00175(55),-0.00002(29),-0.00007(33),-0.0056(14),9(97)e-06,0.00012(33),10(196)e-06,,-3.1(1.5),0.18(60),-0.22(60),,32(19)
180,ma-ratio_FpiFpi_nnlo_logSq_sunset_FV,1.1916(28),-0.00413(69),52.503710143025636,2.060791662812953,0.006158560355607208,10,0.00026(15),-0.00083(41),,,,,,,,-0.12(44),3.6(1.5),2.34(84),,
181,ma-ratio_FpiFpi_nnlo_logSq_sunset_a4_FV,1.2040(64),-0.00447(72),49.48701106000982,1.9680979746560208,0.00985688697537097,10,-0.00013(16),0.00014(42),,,,,,,,-3.0(1.6),0.4(1.4),1.26(85),,47(22)
182,ma-ratio_FpiFpi_nnlo_FV,1.1932(27),-0.00417(69),51.18273061652636,2.180023431622676,0.0033023164776616078,10,0.00015(15),-0.00047(42),,,,,,,,0.04(46),3.7(1.5),3.37(84),,
183,ma-ratio_FpiFpi_nnlo_a4_FV,1.2045(73),-0.00449(73),47.97675856961778,2.0759509319793485,0.0056956986341578615,10,-0.00017(22),0.00039(59),,,,,,,,-2.6(1.7),0.9(2.1),2.64(92),,43(25)
184,ma-ratio_FpiFpi_nnlo_log_logSq_sunset_alphaS_FV_bijnens,1.207(15),-0.00455(82),54.66350469907435,1.7167489112286836,0.032860258019038795,10,0.00040(20),-0.00126(50),0.00028(14),0.00030(16),-0.0054(11),-0.000041(98),-0.00032(17),0.00021(10),,-15(12),0.18(46),-0.12(46),23(18),
185,ma-ratio_FpiFpi_nnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.192(19),-0.00414(87),51.941788292831156,1.6258864519083889,0.04932361862288321,10,0.00039(19),-0.00124(47),0.00028(14),0.00030(16),-0.0052(11),-0.000050(98),-0.00031(17),0.00021(10),,1(17),0.0001(160),-0.0001(160),-7(29),39(29)
186,ma-ratio_FpiFpi_nnlo_log_logSq_sunset_alphaS_FV,1.204(16),-0.00448(83),54.751206465144556,1.6161124421572377,0.05147346576514759,10,0.00067(25),-0.00198(63),-0.00003(29),-0.00008(33),-0.0061(15),0.000015(97),0.00007(33),0.00002(19),,-14(12),0.62(98),-0.6(1.0),20(19),
187,ma-ratio_FpiFpi_nnlo_log_logSq_sunset_alphaS_a4_FV,1.191(19),-0.00411(88),51.794913355243615,1.5622169152659366,0.06488179111125432,10,0.00058(23),-0.00175(56),-0.00002(29),-0.00007(33),-0.0056(14),0.000010(97),0.00012(33),0.00001(20),,0.9(17.4),0.13(50),-0.16(51),-7(29),38(30)
188,ma-ratio_FpiFpi_nnlo_logSq_sunset_alphaS_FV,1.210(19),-0.00463(89),51.061197516249436,2.0329881288212883,0.0071012680426746095,10,0.00007(23),-0.00032(63),,,,,,,,-14(15),2.3(1.8),1.95(91),21(23),
189,ma-ratio_FpiFpi_nnlo_logSq_sunset_alphaS_a4_FV,1.199(22),-0.00434(93),48.367798103713035,1.9651357859119711,0.010003985601243878,10,-0.00011(17),0.00010(46),,,,,,,,1(19),0.4(1.4),1.27(85),-7(32),53(33)
190,ma-ratio_FpiFpi_nnlo_alphaS_FV,1.208(20),-0.00458(90),49.673986651491525,2.1556668963603105,0.0037566164018665712,10,10(243)e-06,-0.00008(66),,,,,,,,-11(15),2.8(2.0),3.11(90),17(23),
191,ma-ratio_FpiFpi_nnlo_alphaS_a4_FV,1.196(22),-0.00426(93),46.909725221119785,2.066375714877739,0.005984071101180939,10,-0.00015(23),0.00031(63),,,,,,,,5(19),0.9(2.1),2.64(92),-13(31),53(34)
192,xpt_FKFK_nnlo_log_logSq_sunset_bijnens,1.1746(20),-0.00365(68),57.8163485953574,2.0488042470341195,0.006549513156911255,0,-0.00045(81),-0.00035(41),0.00029(14),0.00033(16),-0.0034(14),-0.00006(10),-0.00030(16),0.00020(10),,-3.64(29),0.14(49),-0.27(46),,
193,xpt_FKFK_nnlo_log_logSq_sunset_a4_bijnens,1.1865(42),-0.00398(69),59.92103959919471,1.4481528117828573,0.1035779595883382,0,0.00011(81),0.00009(51),0.00030(14),0.00034(16),-0.0032(15),-0.00006(10),-0.00025(15),0.000217(99),,-9.5(1.9),0.0002(160),-0.0003(160),,74(23)
194,xpt_FKFK_nnlo_log_logSq_sunset,1.1752(22),-0.00367(68),57.28728968707416,2.0779497195906482,0.0056371842945277814,0,-0.0006(13),-0.00040(72),-4(289)e-06,-0.00004(33),-0.0025(25),1(1000)e-07,0.00006(28),5(1982)e-07,,-3.72(30),4e-11 +- 1e-05,-8e-11 +- 1e-05,,
195,xpt_FKFK_nnlo_log_logSq_sunset_a4,1.1883(47),-0.00403(70),59.82105673300481,1.4196412297847152,0.11584221213328913,0,-0.0007(14),0.00013(97),-2(289)e-06,-0.00002(33),-0.0017(27),-7(10000)e-08,0.00010(22),0.00002(19),,-9.9(1.9),2e-11 +- 1e-05,-4e-11 +- 1e-05,,78(24)
196,xpt_FKFK_nnlo_logSq_sunset,1.1765(22),-0.00371(68),58.170286406992616,1.9855969427692857,0.00902846524139562,0,-0.0026(12),-0.00063(46),,,,,,,,-4.25(43),1.0(2.1),-1.6(1.6),,
197,xpt_FKFK_nnlo_logSq_sunset_a4,1.1896(45),-0.00407(70),59.829694261955396,1.4237103630981554,0.11402144509176855,0,-0.00173(11),0.00022(11),,,,,,,,-10.2(1.9),1e-12 +- 1e-05,5e-12 +- 1e-05,,78(23)
198,xpt_FKFK_nnlo,1.1781(20),-0.00375(68),56.06684921840685,2.277739875540928,0.00195382998316928,0,-0.00269(68),-0.00011(31),,,,,,,,-4.14(32),0.3(1.1),-0.54(99),,
199,xpt_FKFK_nnlo_a4,1.1918(45),-0.00413(70),58.15662565656865,1.6192737630490937,0.05076919532265143,0,-0.00231(11),0.00037(11),,,,,,,,-10.5(1.9),-8e-12 +- 1e-05,3e-11 +- 1e-05,,79(23)
200,xpt_FKFK_nnlo_log_logSq_sunset_alphaS_bijnens,1.206(12),-0.00454(77),60.28030707236161,1.5342964229519511,0.07296087528239807,0,-0.0008(11),-0.00015(56),0.00029(14),0.00033(16),-0.0034(14),-0.00006(10),-0.00031(17),0.00020(10),,-41(14),0.7(1.4),-1.33(99),56(21),
201,xpt_FKFK_nnlo_log_logSq_sunset_alphaS_a4_bijnens,1.186(12),-0.00397(77),58.63374028799349,1.4399717211176173,0.10698063837742404,0,1(882)e-06,0.00006(55),0.00029(14),0.00034(16),-0.0032(15),-0.00006(10),-0.00026(16),0.000214(99),,-9(17),0.04(28),-0.09(27),-1(29),75(34)
202,xpt_FKFK_nnlo_log_logSq_sunset_alphaS,1.208(12),-0.00458(78),60.08378877284403,1.579123989325269,0.06037886827770585,0,-0.0009(16),-0.00002(93),-6(2896)e-07,-0.00002(33),-0.0022(27),1(10000)e-08,0.00014(29),0.00002(20),,-42(14),0.36(95),-0.67(80),57(21),
203,xpt_FKFK_nnlo_log_logSq_sunset_alphaS_a4,1.192(13),-0.00415(78),58.69971022442708,1.4128631607422757,0.11892847785172682,0,-0.0007(14),0.00015(98),6(2895)e-07,-0.00002(33),-0.0018(27),-8(10000)e-08,0.00015(25),0.00003(20),,-16(18),3e-11 +- 1e-05,-5e-11 +- 1e-05,10(30),69(35)
204,xpt_FKFK_nnlo_logSq_sunset_alphaS,1.214(13),-0.00476(80),60.94924342073449,1.5631338232728125,0.06463026243390678,0,-0.00181(11),0.00058(23),,,,,,,,-48(15),0.0002(310),-0.0003(310),66(23),
205,xpt_FKFK_nnlo_logSq_sunset_alphaS_a4,1.200(16),-0.00435(82),59.00432236757007,1.3976106784661422,0.12612161991826118,0,-0.00174(11),0.00037(26),,,,,,,,-24(21),0.00002(3100),0.00003(3100),23(35),60(36)
206,xpt_FKFK_nnlo_alphaS,1.217(13),-0.00484(80),59.333745316923554,1.7526010108537515,0.02786788741139731,0,-0.00239(11),0.00075(24),,,,,,,,-49(15),1e-11 +- 1e-05,-1e-11 +- 1e-05,68(23),
207,xpt_FKFK_nnlo_alphaS_a4,1.203(16),-0.00444(83),57.3824771790227,1.5879664967981593,0.05813486006677233,0,-0.00233(11),0.00054(27),,,,,,,,-25(21),-6e-12 +- 1e-05,2e-11 +- 1e-05,25(35),59(36)
208,xpt_FKFK_nnlo_log_logSq_sunset_FV_bijnens,1.1775(25),-0.00373(68),63.61065182968231,1.1904315964118453,0.2622702587154757,10,-0.0011(10),-0.00096(48),0.00029(14),0.00033(16),-0.0033(14),-0.00006(10),-0.00035(17),0.00020(10),,-4.78(40),1.2(2.3),-2.3(1.6),,
209,xpt_FKFK_nnlo_log_logSq_sunset_a4_FV_bijnens,1.1873(45),-0.00401(70),63.69562043757165,0.8255655313448015,0.6646502399367121,10,-0.0012(10),-0.00047(52),0.00029(14),0.00034(16),-0.0029(14),-0.00006(10),-0.00030(17),0.00021(10),,-9.6(1.9),0.8(1.6),-1.6(1.1),,62(23)
210,xpt_FKFK_nnlo_log_logSq_sunset_FV,1.1778(25),-0.00374(68),63.248905201419106,1.271845416667604,0.19972194775265187,10,-0.0016(16),-0.00069(75),-3(290)e-06,-0.00003(33),-0.0017(25),5(1000)e-07,0.00002(32),-8(199)e-06,,-4.69(39),0.7(1.5),-1.4(1.2),,
211,xpt_FKFK_nnlo_log_logSq_sunset_a4_FV,1.1887(47),-0.00405(70),64.12139729250157,0.8604430419303253,0.6222904402388915,10,-0.0019(21),-0.00005(87),0.00001(29),0.00001(33),-0.0010(26),6(10000)e-08,0.00027(26),0.00004(20),,-9.9(1.9),0.16(57),-0.29(53),,68(24)
212,xpt_FKFK_nnlo_logSq_sunset_FV,1.1776(25),-0.00374(68),64.82231033591145,1.1259357795281932,0.32050438662906017,10,-0.0031(19),-0.00121(55),,,,,,,,-5.10(51),2.5(3.4),-3.1(2.3),,
213,xpt_FKFK_nnlo_logSq_sunset_a4_FV,1.1898(45),-0.00408(70),65.40257358869147,0.7684496866508185,0.7319150846964965,10,-0.00168(11),0.00025(11),,,,,,,,-10.4(1.9),0.0001(310),-0.0002(310),,77(23)
214,xpt_FKFK_nnlo_FV,1.1790(23),-0.00378(68),64.36073479839375,1.2349444453979403,0.2265563009300437,10,-0.0032(14),-0.00061(50),,,,,,,,-4.91(46),1.4(2.4),-1.9(1.8),,
215,xpt_FKFK_nnlo_a4_FV,1.1920(45),-0.00414(70),65.90703230269486,0.7079406405278218,0.7980137592614283,10,-0.00226(11),0.00040(11),,,,,,,,-10.7(1.9),3e-12 +- 1e-05,3e-12 +- 1e-05,,78(23)
216,xpt_FKFK_nnlo_log_logSq_sunset_alphaS_FV_bijnens,1.204(12),-0.00447(78),64.83890443940778,0.8717572031839923,0.608454281942671,10,-0.0014(12),-0.00066(54),0.00029(14),0.00033(16),-0.0032(14),-0.00006(10),-0.00032(17),0.00020(10),,-36(14),1.5(2.5),-2.6(1.6),47(21),
