,name,FK/Fpi,delta_su2,logGBF,chi2/df,Q,vol,L_4,L_5,L_1,L_2,L_3,L_6,L_7,L_8,L_9,A_a,A_k,A_p,A_loga,A_aa
32,ma_FpiFpi_nnlo_log_logSq_sunset_a4_bijnens,1.1956(54),-0.00424(71),45.238295129061534,1.6258015956614034,0.049341934763063776,0,0.0008(26),0.00007(59),0.00029(14),0.00033(16),-0.0031(15),-0.00006(10),-0.00033(17),0.00020(10),,-2.7(1.8),-0.5(4.4),2.6(2.3),,50(23)
33,ma_FpiFpi_nnlo_log_logSq_sunset_a4,1.1964(54),-0.00426(71),45.49297771052312,1.630583460523012,0.048319149138345716,0,0.0007(40),0.00067(98),3(289)e-06,7(325)e-06,-0.0003(29),7(1000)e-07,0.00002(34),5(201)e-06,,-3.0(1.8),-0.9(3.5),2.9(1.9),,54(23)
34,ma_FpiFpi_nnlo_logSq_sunset_a4,1.2024(65),-0.00443(72),46.920081099366634,1.3970584449453574,0.12638859930876056,0,0.0016(25),0.00146(73),,,,,,,,-5.2(2.4),-0.9(4.5),6.6(2.7),,84(31)
35,ma_FpiFpi_nnlo_a4,1.2047(65),-0.00449(72),46.997943381158855,1.37305308935786,0.13844729109807227,0,0.0017(25),0.00193(74),,,,,,,,-5.8(2.4),-0.9(4.5),7.6(2.7),,91(31)
36,ma_FpiFpi_nnlo_log_logSq_sunset_alphaS_a4_bijnens,1.196(23),-0.00424(95),42.61592695770688,1.6258014799997182,0.0493419597326515,0,0.0008(26),0.00007(60),0.00029(14),0.00033(16),-0.0031(15),-0.00006(10),-0.00033(17),0.00020(10),,-3(22),-0.5(4.4),2.6(2.3),0.05(36.33),50(38)
37,ma_FpiFpi_nnlo_log_logSq_sunset_alphaS_a4,1.196(23),-0.00426(95),42.87184152898129,1.6305813083532916,0.04831960518994746,0,0.0007(40),0.00067(99),3(289)e-06,7(325)e-06,-0.0003(29),7(1000)e-07,0.00002(34),5(201)e-06,,-3(22),-0.9(3.5),2.9(1.9),-0.2(36.4),54(38)
38,ma_FpiFpi_nnlo_logSq_sunset_alphaS_a4,1.212(26),-0.0047(10),44.45892103083896,1.3887490396663622,0.1304618753577244,0,0.0016(25),0.00155(78),,,,,,,,-14(24),-0.9(4.5),6.7(2.7),15(40),73(42)
39,ma_FpiFpi_nnlo_alphaS_a4,1.213(27),-0.0047(10),44.53170914088561,1.3661502018340874,0.1420820058190769,0,0.0017(25),0.00201(79),,,,,,,,-14(24),-0.9(4.5),7.7(2.8),14(40),81(43)
40,ma_FpiFpi_nnlo_log_logSq_sunset_a4_FV_bijnens,1.1949(53),-0.00422(71),48.87016957256051,1.2232442136270774,0.23558752863458604,10,0.0001(21),-0.00022(60),0.00029(14),0.00033(16),-0.0030(15),-0.00006(10),-0.00034(17),0.00020(10),,-2.0(1.8),-0.06(4.57),2.5(2.4),,38(22)
41,ma_FpiFpi_nnlo_log_logSq_sunset_a4_FV,1.1958(53),-0.00425(71),49.19601532305057,1.2249089685049004,0.2342870625242318,10,-0.0001(35),0.0005(10),4(288)e-06,0.00001(33),0.00004(290),-8(9998)e-08,-5(337)e-06,-1(201)e-06,,-2.4(1.8),0.1(3.8),3.3(2.0),,42(23)
42,ma_FpiFpi_nnlo_logSq_sunset_a4_FV,1.2005(62),-0.00438(72),50.708929224078744,0.9971348117268456,0.4576708341152684,10,0.0010(25),0.00102(71),,,,,,,,-4.4(2.3),-0.5(4.4),5.6(2.7),,70(30)
43,ma_FpiFpi_nnlo_a4_FV,1.2026(63),-0.00444(72),51.22743810082629,0.9270924455312004,0.5408672426870049,10,0.0010(25),0.00144(72),,,,,,,,-4.9(2.3),-0.6(4.4),6.6(2.7),,76(30)
44,ma_FpiFpi_nnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.196(22),-0.00424(94),46.21906163918004,1.223187201367162,0.2356321562155971,10,0.0001(21),-0.00021(61),0.00029(14),0.00033(16),-0.0030(15),-0.00006(10),-0.00034(17),0.00020(10),,-3(21),-0.06(4.57),2.5(2.4),1(35),37(37)
45,ma_FpiFpi_nnlo_log_logSq_sunset_alphaS_a4_FV,1.196(23),-0.00426(94),46.54938744443788,1.2248627926213018,0.2343230647375077,10,-0.0001(35),0.0005(10),4(288)e-06,0.00001(33),0.00004(290),-8(9998)e-08,-6(337)e-06,-1(201)e-06,,-3(21),0.1(3.8),3.3(2.0),1(35),42(37)
46,ma_FpiFpi_nnlo_logSq_sunset_alphaS_a4_FV,1.212(25),-0.0047(10),48.24874686812761,0.9845542163125448,0.4722887115956097,10,0.0010(25),0.00113(76),,,,,,,,-15(23),-0.5(4.4),5.7(2.7),18(38),57(41)
47,ma_FpiFpi_nnlo_alphaS_a4_FV,1.213(25),-0.0047(10),48.75433047087647,0.9163352633093876,0.5539442518122437,10,0.0010(25),0.00155(76),,,,,,,,-15(23),-0.6(4.4),6.7(2.7),17(39),63(41)
48,ma-ratio_FKFK_nnlo_log_logSq_sunset_a4_bijnens,1.1849(58),-0.00394(70),39.65669147045381,2.104922304696057,0.00490118657436871,0,0.00050(31),-0.00167(71),0.00028(14),0.00030(16),-0.0050(14),-0.00005(10),-0.00032(17),0.00021(10),,-3.9(2.1),5.4(3.3),-4.7(2.4),,27(29)
49,ma-ratio_FKFK_nnlo_log_logSq_sunset_a4,1.1837(59),-0.00391(70),39.71104666954023,2.0761446792021765,0.005690001643391414,0,0.00076(40),-0.00233(95),-0.00003(29),-0.00009(32),-0.0061(25),0.000012(99),0.00007(34),0.00004(20),,-4.2(2.1),4.1(3.6),-5.2(3.0),,25(28)
50,ma-ratio_FKFK_nnlo_logSq_sunset_a4,1.1863(69),-0.00398(71),38.7300698811511,2.297246362747128,0.0017569805258627251,0,0.00023(36),-0.00103(92),,,,,,,,-3.7(2.1),7.6(3.4),-4.3(1.7),,30(31)
51,ma-ratio_FKFK_nnlo_a4,1.1888(71),-0.00405(71),38.61741311638875,2.2998293491862616,0.0017323870506029205,0,0.00010(35),-0.00054(93),,,,,,,,-3.6(2.1),7.6(3.5),-2.7(1.6),,33(32)
52,ma-ratio_FKFK_nnlo_log_logSq_sunset_alphaS_a4_bijnens,1.174(20),-0.00364(88),37.36563796353572,2.087349832731977,0.005369545408697874,0,0.00055(32),-0.00175(72),0.00028(14),0.00030(16),-0.0049(14),-0.00004(10),-0.00032(17),0.00021(10),,10(26),5.4(3.3),-4.1(2.6),-24(44),45(44)
53,ma-ratio_FKFK_nnlo_log_logSq_sunset_alphaS_a4,1.175(20),-0.00366(88),37.37985355030969,2.0631404363125183,0.006084588351285093,0,0.00079(40),-0.00238(96),-0.00003(29),-0.00009(32),-0.0060(25),0.000012(99),0.00007(34),0.00004(20),,8(26),4.1(3.6),-4.7(3.1),-21(44),41(45)
54,ma-ratio_FKFK_nnlo_logSq_sunset_alphaS_a4,1.173(21),-0.00362(90),36.50501275423413,2.2727535110034385,0.0020074461578070296,0,0.00031(38),-0.00122(96),,,,,,,,13(26),7.5(3.4),-3.9(1.8),-28(44),51(45)
55,ma-ratio_FKFK_nnlo_alphaS_a4,1.174(21),-0.00364(90),36.46176777570145,2.2689494179866725,0.0020492951362789803,0,0.00018(37),-0.00074(97),,,,,,,,15(26),7.4(3.5),-2.3(1.7),-32(44),57(45)
