,name,FK/Fpi,delta_su2,logGBF,chi2/df,Q,vol,L_4,L_5,L_1,L_2,L_3,L_6,L_7,L_8,L_9,A_a,A_k,A_p,A_loga,A_aa
210,xpt_FKFK_nnlo_log_logSq_sunset_FV,1.1782(27),-0.00375(68),59.116341042518386,1.1750942266615678,0.2754277920763754,10,-0.0015(18),-0.00113(86),-0.00002(29),-0.00006(33),-0.0027(28),6(1000)e-07,-0.00013(33),-0.00002(20),,-4.96(45),0.4(4.8),-3.1(3.3),,
211,xpt_FKFK_nnlo_log_logSq_sunset_a4_FV,1.1887(48),-0.00405(70),55.46779190445621,0.7633523421328665,0.7377250618339362,10,-0.0019(24),-0.00041(94),-7(288)e-06,-0.00002(33),-0.0014(27),4(1000)e-07,-3(337)e-06,2(2011)e-07,,-9.9(1.9),0.8(4.7),-1.6(2.8),,64(24)
212,xpt_FKFK_nnlo_logSq_sunset_FV,1.1780(27),-0.00375(68),61.23592687066157,1.0648040107038022,0.3824542186953648,10,-0.0039(26),-0.00148(62),,,,,,,,-5.33(56),2.1(4.5),-4.4(3.1),,
213,xpt_FKFK_nnlo_logSq_sunset_a4_FV,1.1884(51),-0.00404(70),56.91655973596803,0.7445479464388609,0.7588072452543659,10,-0.0022(27),-0.00028(84),,,,,,,,-10.0(2.0),1.1(4.5),-1.2(3.3),,66(28)
214,xpt_FKFK_nnlo_FV,1.1795(26),-0.00379(68),60.49851244183139,1.1653272881421055,0.2840331185317107,10,-0.0038(26),-0.00099(63),,,,,,,,-5.23(57),2.0(4.5),-3.1(3.1),,
215,xpt_FKFK_nnlo_a4_FV,1.1922(52),-0.00414(70),57.42132576947917,0.7041605796493089,0.8019063934531279,10,-0.0017(27),0.00044(88),,,,,,,,-10.8(2.1),0.9(4.5),0.6(3.3),,79(29)
216,xpt_FKFK_nnlo_log_logSq_sunset_alphaS_FV_bijnens,1.207(12),-0.00455(78),59.61713821531286,0.7736071364170409,0.725998507363649,10,-0.0018(17),-0.00083(57),0.00029(14),0.00032(16),-0.0034(15),-0.00006(10),-0.00034(17),0.00020(10),,-39(14),0.6(4.8),-3.8(2.9),51(22),
217,xpt_FKFK_nnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.196(16),-0.00425(83),53.109560126107645,0.7163839368884176,0.7892081771008392,10,-0.0016(17),-0.00076(58),0.00029(14),0.00032(16),-0.0033(15),-0.00006(10),-0.00034(17),0.00020(10),,-22(22),0.5(4.8),-3.1(2.9),21(38),41(41)
218,xpt_FKFK_nnlo_log_logSq_sunset_alphaS_FV,1.209(13),-0.00460(79),59.32057762767414,0.8156060065637929,0.6766127165551551,10,-0.0021(23),-0.00057(91),-0.00001(29),-0.00003(33),-0.0018(27),6(1000)e-07,-0.00002(34),-3(201)e-06,,-41(15),0.8(4.7),-2.8(2.9),54(22),
219,xpt_FKFK_nnlo_log_logSq_sunset_alphaS_a4_FV,1.197(16),-0.00428(83),53.001091263273324,0.7459797369857221,0.75722261670711,10,-0.0021(25),-0.00040(93),-7(288)e-06,-0.00002(33),-0.0014(27),4(1000)e-07,2(3368)e-07,9(2011)e-07,,-22(22),0.8(4.7),-1.9(2.9),20(37),46(42)
220,xpt_FKFK_nnlo_logSq_sunset_alphaS_FV,1.209(15),-0.00461(82),60.84769545916353,0.7981522494576543,0.6973696176840168,10,-0.0029(26),-0.00039(84),,,,,,,,-41(17),1.6(4.5),-2.4(3.2),55(26),
221,xpt_FKFK_nnlo_logSq_sunset_alphaS_a4_FV,1.199(17),-0.00433(85),54.54288505285156,0.7223375303725872,0.782909967081787,10,-0.0022(27),-0.00012(88),,,,,,,,-24(23),1.2(4.5),-1.2(3.3),23(38),48(42)
222,xpt_FKFK_nnlo_alphaS_FV,1.216(15),-0.00481(83),61.09091095392312,0.7877313675130085,0.7096133089523112,10,-0.0026(27),0.00029(88),,,,,,,,-48(17),1.4(4.5),-0.9(3.1),65(27),
223,xpt_FKFK_nnlo_alphaS_a4_FV,1.204(17),-0.00447(85),55.09799431986615,0.6747256211315399,0.8310960148139448,10,-0.0017(27),0.00061(92),,,,,,,,-27(23),0.9(4.5),0.5(3.3),27(38),58(42)
224,xpt_FKFpi_nnlo_log_logSq_sunset_bijnens,1.1799(22),-0.00380(68),47.2361946168373,2.585893343221012,0.00034716351289604226,0,0.0002(12),-0.00020(52),0.00023(12),0.00021(11),-0.0044(15),-0.00010(10),-0.00039(17),0.00013(10),,-2.94(30),-0.07(4.85),3.0(2.6),,
225,xpt_FKFpi_nnlo_log_logSq_sunset_a4_bijnens,1.1966(44),-0.00427(70),49.0036594047549,1.4609824553518684,0.098424871086385,0,0.0007(17),0.00048(56),0.00023(12),0.00022(11),-0.0037(15),-0.00010(10),-0.00035(17),0.00014(10),,-10.0(1.7),-0.2(4.7),3.1(2.4),,89(21)
226,xpt_FKFpi_nnlo_log_logSq_sunset,1.1798(22),-0.00380(68),46.477005424420426,2.653336529499372,0.00023475713068728637,0,0.0004(12),-0.00052(89),-0.00002(24),-0.00005(22),-0.0049(28),-5(10000)e-08,-0.00021(33),-0.00002(14),,-2.95(30),-0.1(4.9),2.7(2.9),,
227,xpt_FKFpi_nnlo_log_logSq_sunset_a4,1.1973(46),-0.00429(71),48.49391994520546,1.5172232450106993,0.07831922571270351,0,0.0007(18),0.00062(96),-0.00001(24),-0.00002(22),-0.0026(28),2(1000)e-07,-0.00004(34),-3(143)e-06,,-10.2(1.7),-0.3(4.7),3.4(2.5),,92(22)
228,xpt_FKFpi_nnlo_logSq_sunset,1.1836(20),-0.00390(68),41.298563672287905,3.4088678610024035,2.280265015270673e-06,0,-0.0009(13),0.00027(45),,,,,,,,-3.30(34),0.2(4.8),4.3(2.8),,
229,xpt_FKFpi_nnlo_logSq_sunset_a4,1.2033(52),-0.00446(71),43.426354333058605,2.1674640727588645,0.0035296080449032322,0,0.0002(14),0.00187(73),,,,,,,,-11.5(2.0),-0.09(4.83),8.2(3.1),,109(28)
230,xpt_FKFpi_nnlo,1.1847(20),-0.00393(68),35.005024337340565,4.138608334118022,1.8724544246870943e-08,0,-0.0008(13),0.00079(47),,,,,,,,-3.23(35),0.2(4.8),5.6(2.8),,
231,xpt_FKFpi_nnlo_a4,1.2066(54),-0.00455(72),39.1874315661889,2.6455224946166416,0.0002456977521895561,0,0.0003(14),0.00253(76),,,,,,,,-12.3(2.1),-0.1(4.8),9.7(3.1),,120(28)
232,xpt_FKFpi_nnlo_log_logSq_sunset_alphaS_bijnens,1.230(13),-0.00522(81),52.5706373529828,1.5943478310740964,0.05656133682949203,0,0.0003(16),0.00044(56),0.00023(12),0.00021(11),-0.0039(15),-0.00010(10),-0.00036(17),0.00014(10),,-53(12),-0.1(4.8),2.2(2.4),75(19),
233,xpt_FKFpi_nnlo_log_logSq_sunset_alphaS_a4_bijnens,1.212(17),-0.00469(85),46.77864804692653,1.4095113362325815,0.12047955032741148,0,0.0006(17),0.00054(57),0.00023(12),0.00022(11),-0.0037(15),-0.00010(10),-0.00035(17),0.00014(10),,-28(19),-0.2(4.7),2.7(2.4),30(32),62(35)
234,xpt_FKFpi_nnlo_log_logSq_sunset_alphaS,1.231(13),-0.00523(81),51.87106127726287,1.6650877001656874,0.041481930636421104,0,0.0003(16),0.00043(95),-0.00001(24),-0.00003(22),-0.0033(28),5(10000)e-08,-0.00009(34),-8(143)e-06,,-53(13),-0.1(4.8),2.4(2.5),76(19),
235,xpt_FKFpi_nnlo_log_logSq_sunset_alphaS_a4,1.212(17),-0.00471(85),46.260170834455096,1.4670845582115544,0.09605076542751297,0,0.0006(19),0.00068(97),-0.00001(24),-0.00002(22),-0.0026(28),2(1000)e-07,-0.00004(34),-3(143)e-06,,-28(19),-0.2(4.7),3.0(2.5),30(32),65(36)
236,xpt_FKFpi_nnlo_logSq_sunset_alphaS,1.239(16),-0.00546(86),45.53266997166258,2.4947270466928217,0.0005849740061238168,0,-0.0004(14),0.00168(71),,,,,,,,-58(16),0.06(4.83),6.7(3.0),83(24),
237,xpt_FKFpi_nnlo_logSq_sunset_alphaS_a4,1.216(19),-0.00480(88),41.00515828870395,2.1376658438400296,0.004129961698076039,0,0.0001(14),0.00199(77),,,,,,,,-26(20),-0.08(4.83),8.2(3.1),24(34),89(38)
238,xpt_FKFpi_nnlo_alphaS,1.244(16),-0.00561(87),40.36603632367513,3.0895515663376445,1.7004326030172513e-05,0,-0.0003(14),0.00228(74),,,,,,,,-62(16),0.04(4.83),8.1(3.0),89(24),
239,xpt_FKFpi_nnlo_alphaS_a4,1.217(19),-0.00485(89),36.71202157822536,2.6243612566048378,0.00027787469557168847,0,0.0003(14),0.00262(81),,,,,,,,-25(21),-0.1(4.8),9.7(3.1),20(34),103(39)
240,xpt_FKFpi_nnlo_log_logSq_sunset_FV_bijnens,1.1833(23),-0.00390(68),57.02316161731318,1.4638460767406198,0.09730464707318733,10,-0.0003(11),-0.00057(51),0.00023(12),0.00021(11),-0.0042(15),-0.00010(10),-0.00039(17),0.00013(10),,-3.72(29),0.06(4.89),1.8(2.7),,
241,xpt_FKFpi_nnlo_log_logSq_sunset_a4_FV_bijnens,1.1972(43),-0.00429(70),56.33548135999592,0.6242405854616941,0.8760044949061602,10,-0.0002(14),0.00002(55),0.00023(12),0.00022(11),-0.0035(15),-0.00010(10),-0.00035(17),0.00014(10),,-9.7(1.6),0.04(4.83),2.4(2.5),,75(20)
242,xpt_FKFpi_nnlo_log_logSq_sunset_FV,1.1833(23),-0.00390(68),56.20019827645247,1.543683560911844,0.07015222243599027,10,-0.0002(11),-0.00076(88),-0.00002(24),-0.00005(22),-0.0042(28),3(10000)e-08,-0.00021(33),-0.00002(14),,-3.72(29),0.03(4.90),1.7(3.0),,
243,xpt_FKFpi_nnlo_log_logSq_sunset_a4_FV,1.1981(45),-0.00431(71),55.8649547446484,0.6799204326803987,0.826094971768836,10,-0.0003(15),0.00027(95),-9(236)e-06,-0.00002(22),-0.0021(28),-3(10000)e-08,-0.00005(34),-4(143)e-06,,-9.9(1.7),0.07(4.79),2.9(2.5),,78(21)
244,xpt_FKFpi_nnlo_logSq_sunset_FV,1.1859(23),-0.00397(69),55.75156744508752,1.7462573404784707,0.02869758162337292,10,-0.0014(13),-0.00034(44),,,,,,,,-4.05(34),0.4(4.8),2.3(2.8),,
245,xpt_FKFpi_nnlo_logSq_sunset_a4_FV,1.2018(49),-0.00441(71),54.89362909869533,0.8757001240761206,0.6036277586846135,10,-0.0004(14),0.00107(68),,,,,,,,-10.8(1.9),0.09(4.83),5.8(3.1),,90(26)
246,xpt_FKFpi_nnlo_FV,1.1870(22),-0.00400(69),51.21963230987174,2.272280025719433,0.00201261001138002,10,-0.0013(13),0.00016(45),,,,,,,,-3.99(34),0.3(4.8),3.6(2.8),,
247,xpt_FKFpi_nnlo_a4_FV,1.2050(50),-0.00450(72),52.153778667927114,1.180157214556634,0.2710362312212401,10,-0.0003(14),0.00171(71),,,,,,,,-11.6(2.0),0.05(4.83),7.4(3.1),,101(27)
248,xpt_FKFpi_nnlo_log_logSq_sunset_alphaS_FV_bijnens,1.226(12),-0.00508(80),60.138092116885566,0.7232704930576394,0.7819165038325949,10,-0.0004(13),-0.00002(55),0.00023(12),0.00021(11),-0.0037(15),-0.00010(10),-0.00036(17),0.00014(10),,-46(12),0.1(4.8),1.6(2.5),63(18),
249,xpt_FKFpi_nnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.210(16),-0.00464(84),53.94912615750877,0.5850247137170281,0.9058834747131336,10,-0.0003(14),0.00007(56),0.00023(12),0.00022(11),-0.0035(15),-0.00010(10),-0.00035(17),0.00014(10),,-25(18),0.06(4.82),2.1(2.5),25(31),52(34)
250,xpt_FKFpi_nnlo_log_logSq_sunset_alphaS_FV,1.227(13),-0.00511(80),59.4757928811497,0.7948268834601969,0.7012898430072768,10,-0.0005(15),0.00009(94),-0.00001(24),-0.00002(22),-0.0028(28),-1(10000)e-08,-0.00009(34),-8(143)e-06,,-47(12),0.1(4.8),2.0(2.6),65(18),
251,xpt_FKFpi_nnlo_log_logSq_sunset_alphaS_a4_FV,1.211(16),-0.00466(84),53.47411452786004,0.6416735577192779,0.8612833730953102,10,-0.0004(16),0.00032(96),-8(236)e-06,-0.00002(22),-0.0021(28),-5(10000)e-08,-0.00005(34),-5(143)e-06,,-25(18),0.1(4.8),2.6(2.5),25(31),56(35)
252,xpt_FKFpi_nnlo_logSq_sunset_alphaS_FV,1.233(15),-0.00528(84),57.99623712424844,1.0720995574836554,0.37473827024083134,10,-0.0009(13),0.00095(67),,,,,,,,-51(15),0.2(4.8),4.7(3.0),71(23),
253,xpt_FKFpi_nnlo_logSq_sunset_alphaS_a4_FV,1.215(18),-0.00478(87),52.472176656921164,0.8395661227746103,0.6477187279048917,10,-0.0005(14),0.00121(72),,,,,,,,-26(19),0.1(4.8),5.9(3.1),25(32),70(36)
254,xpt_FKFpi_nnlo_alphaS_FV,1.239(15),-0.00545(85),54.590447528326514,1.4616683256757488,0.0981555789669045,10,-0.0008(14),0.00155(70),,,,,,,,-55(15),0.2(4.8),6.1(3.0),78(23),
255,xpt_FKFpi_nnlo_alphaS_a4_FV,1.218(18),-0.00485(87),49.71434658231988,1.1482102861367591,0.29953626981931675,10,-0.0004(14),0.00184(75),,,,,,,,-26(20),0.06(4.83),7.4(3.1),24(33),82(37)
256,xpt_FpiFpi_nnlo_log_logSq_sunset_bijnens,1.1827(25),-0.00388(68),45.171718626844864,2.8022666444302167,9.75004743720138e-05,0,0.0006(17),-0.00063(53),0.00028(14),0.00029(16),-0.0046(15),-0.00006(10),-0.00037(17),0.00020(10),,-2.54(22),-0.2(4.7),2.8(2.6),,
257,xpt_FpiFpi_nnlo_log_logSq_sunset_a4_bijnens,1.2017(48),-0.00441(71),48.03627798490914,1.5014193629221586,0.08357783053440329,0,0.0013(25),0.00006(56),0.00028(14),0.00031(16),-0.0037(15),-0.00006(10),-0.00034(17),0.00020(10),,-9.6(1.6),-0.7(4.4),3.2(2.2),,87(20)
258,xpt_FpiFpi_nnlo_log_logSq_sunset,1.1829(26),-0.00388(68),44.82297400929496,2.8159782953007317,8.983631201890258e-05,0,0.0007(13),-0.00130(93),-0.00004(29),-0.00013(32),-0.0057(28),-3(1000)e-07,-0.00012(33),-0.00002(20),,-2.58(22),-0.2(4.8),1.5(3.5),,
259,xpt_FpiFpi_nnlo_log_logSq_sunset_a4,1.2020(48),-0.00442(71),47.643912635150784,1.5438129998406402,0.07011415936716446,0,0.0012(27),0.00012(98),-0.00002(29),-0.00005(33),-0.0026(29),1(1000)e-07,-9(335)e-06,-1(201)e-06,,-9.6(1.6),-0.7(4.3),3.4(2.3),,88(20)
260,xpt_FpiFpi_nnlo_logSq_sunset,1.1854(25),-0.00395(69),42.754643497445116,3.2610442590316486,5.827204462174185e-06,0,-0.0004(24),-0.00007(35),,,,,,,,-2.72(23),0.2(4.4),4.4(2.4),,
261,xpt_FpiFpi_nnlo_logSq_sunset_a4,1.2067(55),-0.00455(72),45.100658879363344,1.84952697717764,0.01763643701678707,0,0.0014(25),0.00136(59),,,,,,,,-11.1(2.0),-0.8(4.4),7.2(2.6),,107(26)
262,xpt_FpiFpi_nnlo,1.1851(25),-0.00395(69),37.867114441641114,3.7810876728364313,2.0334398249394825e-07,0,8(2395)e-06,0.00055(37),,,,,,,,-2.63(24),-0.03(4.43),5.8(2.4),,
263,xpt_FpiFpi_nnlo_a4,1.2096(58),-0.00463(72),42.8127912269722,2.0529967055051723,0.006410190614399798,0,0.0019(25),0.00210(62),,,,,,,,-12.2(2.1),-1.0(4.4),8.8(2.6),,122(27)
264,xpt_FpiFpi_nnlo_log_logSq_sunset_alphaS_bijnens,1.239(13),-0.00546(83),51.14770017998534,1.7160778201774889,0.032960989973985895,0,0.0009(25),0.00004(56),0.00028(14),0.00031(16),-0.0039(15),-0.00006(10),-0.00036(17),0.00020(10),,-49(11),-0.5(4.4),2.8(2.3),71(17),
265,xpt_FpiFpi_nnlo_log_logSq_sunset_alphaS_a4_bijnens,1.216(18),-0.00482(87),45.65711526499129,1.4609377262844119,0.09844245459672617,0,0.0012(26),0.00011(56),0.00028(14),0.00031(16),-0.0037(15),-0.00006(10),-0.00034(17),0.00020(10),,-24(17),-0.7(4.3),3.0(2.2),24(29),65(32)
266,xpt_FpiFpi_nnlo_log_logSq_sunset_alphaS,1.239(14),-0.00545(83),50.56052722114965,1.7713539020901077,0.02554144877037085,0,0.0009(23),-0.00008(98),-0.00002(29),-0.00007(33),-0.0034(28),-4(10000)e-08,-0.00008(33),-0.00001(20),,-49(11),-0.4(4.5),2.8(2.5),70(17),
267,xpt_FpiFpi_nnlo_log_logSq_sunset_alphaS_a4,1.216(18),-0.00481(87),45.23455010808508,1.5063795566270284,0.08189569509698195,0,0.0012(28),0.00017(98),-0.00002(29),-0.00005(33),-0.0026(28),2(1000)e-07,-0.00002(34),-3(201)e-06,,-23(17),-0.8(4.3),3.2(2.2),23(29),67(32)
268,xpt_FpiFpi_nnlo_logSq_sunset_alphaS,1.249(17),-0.00574(88),46.88907657275698,2.2456458268012067,0.002324485726447838,0,0.0008(24),0.00133(58),,,,,,,,-57(14),-0.4(4.4),6.7(2.5),82(22),
269,xpt_FpiFpi_nnlo_logSq_sunset_alphaS_a4,1.221(21),-0.00494(92),42.58134524271853,1.8204477658398743,0.02026730929952144,0,0.0014(25),0.00149(63),,,,,,,,-25(19),-0.8(4.4),7.3(2.6),22(32),90(36)
270,xpt_FpiFpi_nnlo_alphaS,1.258(18),-0.00598(91),43.756599679282246,2.550665009028336,0.0004251354774913404,0,0.0012(24),0.00211(62),,,,,,,,-64(15),-0.7(4.4),8.4(2.5),93(23),
271,xpt_FpiFpi_nnlo_alphaS_a4,1.224(22),-0.00503(94),40.33007646050072,2.02498598000217,0.0073968518367494044,0,0.0019(25),0.00224(67),,,,,,,,-26(20),-1.0(4.4),9.0(2.6),23(33),103(37)
272,xpt_FpiFpi_nnlo_log_logSq_sunset_FV_bijnens,1.1876(27),-0.00401(69),56.01481979391173,1.6269545634296965,0.04909358378195729,10,2(1431)e-06,-0.00099(52),0.00028(14),0.00030(16),-0.0044(15),-0.00006(10),-0.00038(17),0.00019(10),,-3.20(20),-0.01(4.80),1.9(2.7),,
273,xpt_FpiFpi_nnlo_log_logSq_sunset_a4_FV_bijnens,1.2029(46),-0.00445(71),56.25665432152225,0.6239449775099462,0.8762466597829934,10,0.0002(19),-0.00036(55),0.00029(14),0.00032(16),-0.0036(15),-0.00006(10),-0.00036(17),0.00020(10),,-8.9(1.5),-0.09(4.63),2.8(2.5),,71(18)
274,xpt_FpiFpi_nnlo_log_logSq_sunset_FV,1.1877(28),-0.00402(69),55.499600649733715,1.6653117615051398,0.041440517200824464,10,0.0002(13),-0.00146(91),-0.00004(29),-0.00011(32),-0.0050(27),-9(9998)e-08,-0.00016(33),-0.00003(20),,-3.22(20),-0.05(4.86),0.8(3.7),,
275,xpt_FpiFpi_nnlo_log_logSq_sunset_a4_FV,1.2033(46),-0.00445(71),55.82327839360698,0.6769418982630742,0.82897058534575,10,0.00009(217),-0.00016(97),-0.00001(29),-0.00004(33),-0.0021(28),-9e-09 +- 0.0001,-0.00007(33),-0.00001(20),,-9.0(1.5),-0.06(4.54),3.2(2.6),,72(19)
276,xpt_FpiFpi_nnlo_logSq_sunset_FV,1.1897(29),-0.00407(69),57.60795619012866,1.6490049420454564,0.04455312065869301,10,-0.0014(24),-0.00075(31),,,,,,,,-3.40(21),0.7(4.4),2.7(2.3),,
277,xpt_FpiFpi_nnlo_logSq_sunset_a4_FV,1.2054(49),-0.00451(71),56.193185531630796,0.7146152621487453,0.7910651930533048,10,8(2433)e-06,0.00038(51),,,,,,,,-9.6(1.8),-0.03(4.43),4.9(2.5),,80(23)
278,xpt_FpiFpi_nnlo_FV,1.1898(27),-0.00408(69),53.739302503013676,2.0657461826924512,0.006003506254329514,10,-0.0011(24),-0.00020(33),,,,,,,,-3.34(21),0.6(4.4),3.9(2.3),,
279,xpt_FpiFpi_nnlo_a4_FV,1.2080(50),-0.00459(72),54.39830542673499,0.8723940768794158,0.6076747996175338,10,0.0004(24),0.00104(53),,,,,,,,-10.5(1.8),-0.2(4.4),6.3(2.5),,92(24)
280,xpt_FpiFpi_nnlo_log_logSq_sunset_alphaS_FV_bijnens,1.233(13),-0.00530(81),59.619480294774704,0.799443421402435,0.6958442924495645,10,-0.00004(189),-0.00039(55),0.00028(14),0.00031(16),-0.0038(15),-0.00006(10),-0.00037(17),0.00020(10),,-41(10),0.006(4.643),2.4(2.5),57(16),
281,xpt_FpiFpi_nnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.214(17),-0.00477(85),53.67121007627677,0.593838516855048,0.8995682771596579,10,0.0001(20),-0.00031(55),0.00029(14),0.00032(16),-0.0036(15),-0.00006(10),-0.00036(17),0.00020(10),,-20(16),-0.07(4.61),2.7(2.5),19(26),54(30)
282,xpt_FpiFpi_nnlo_log_logSq_sunset_alphaS_FV,1.233(13),-0.00530(81),58.99980941643025,0.8654809305887551,0.6161326995712593,10,-0.00009(196),-0.00035(97),-0.00002(29),-0.00006(33),-0.0028(28),2(10000)e-08,-0.00013(33),-0.00002(20),,-41(11),0.02(4.63),2.6(2.7),57(16),
283,xpt_FpiFpi_nnlo_log_logSq_sunset_alphaS_a4_FV,1.214(17),-0.00477(85),53.223245140183536,0.6490509930958346,0.8547980137761977,10,0.00004(225),-0.00011(98),-0.00001(29),-0.00004(33),-0.0021(28),-3e-09 +- 0.0001,-0.00008(33),-0.00001(20),,-20(16),-0.04(4.50),3.1(2.5),18(26),56(30)
284,xpt_FpiFpi_nnlo_logSq_sunset_alphaS_FV,1.237(15),-0.00541(85),59.05312396472144,0.9678712390364554,0.4919221002145284,10,-0.0005(24),0.00035(51),,,,,,,,-44(13),0.2(4.4),4.5(2.4),61(19),
285,xpt_FpiFpi_nnlo_logSq_sunset_alphaS_a4_FV,1.217(18),-0.00485(88),53.52517737434579,0.6874708325863539,0.8187085689888902,10,0.00002(243),0.00050(54),,,,,,,,-21(17),-0.04(4.43),5.0(2.5),19(28),65(31)
286,xpt_FpiFpi_nnlo_alphaS_FV,1.244(16),-0.00560(86),56.558547021147604,1.21177438226818,0.24468724005002285,10,-0.0001(24),0.00103(53),,,,,,,,-50(13),0.03(4.43),6.0(2.5),70(20),
287,xpt_FpiFpi_nnlo_alphaS_a4_FV,1.220(19),-0.00493(89),51.75784689415986,0.8459614790446767,0.6399481609583089,10,0.0004(24),0.00116(57),,,,,,,,-22(18),-0.2(4.4),6.5(2.5),19(29),76(33)
288,xpt-ratio_FKFK_nnlo_log_logSq_sunset_bijnens,1.1753(26),-0.00367(68),51.951316083193035,1.6372337498770066,0.04692808599169709,0,0.00057(23),-0.00139(63),0.00028(14),0.00032(16),-0.0037(15),-0.00004(10),-0.00034(17),0.00021(10),,-4.65(50),7.4(2.8),2.4(2.0),,
289,xpt-ratio_FKFK_nnlo_log_logSq_sunset_a4_bijnens,1.1849(49),-0.00394(70),47.17766512139357,1.3518726007008084,0.1498430168059916,0,0.00023(26),-0.00056(71),0.00029(14),0.00033(16),-0.0031(15),-0.00005(10),-0.00033(17),0.00020(10),,-9.0(2.0),4.1(3.1),0.8(2.0),,60(27)
290,xpt-ratio_FKFK_nnlo_log_logSq_sunset,1.1755(27),-0.00368(68),51.41207291525824,1.690375038841914,0.037035673316529405,0,0.00055(34),-0.00132(97),-0.00002(29),-0.00005(33),-0.0027(27),0.00001(10),-0.00002(34),0.00002(20),,-4.63(50),7.5(3.1),3.3(2.8),,
291,xpt-ratio_FKFK_nnlo_log_logSq_sunset_a4,1.1878(52),-0.00402(70),47.25286682436772,1.345727156923429,0.15328596579452922,0,-0.00013(36),0.0006(11),1(2885)e-07,0.00001(33),0.0005(28),-3(100)e-06,0.00001(34),-4(201)e-06,,-9.7(2.0),4.0(3.2),2.1(2.3),,72(27)
292,xpt-ratio_FKFK_nnlo_logSq_sunset,1.1748(24),-0.00366(68),51.936360792488394,1.7120560729612135,0.03357054189665072,0,0.00044(22),-0.00112(63),,,,,,,,-4.51(51),7.8(2.6),2.0(1.3),,
293,xpt-ratio_FKFK_nnlo_logSq_sunset_a4,1.1892(53),-0.00406(70),48.534822052636244,1.2801677702929366,0.19401202278748872,0,-0.00017(25),0.00070(82),,,,,,,,-10.2(2.0),1.1(3.3),3.4(1.9),,82(27)
294,xpt-ratio_FKFK_nnlo,1.1760(23),-0.00369(68),52.52229440933929,1.643295399711219,0.04569134551597517,0,0.00032(21),-0.00062(64),,,,,,,,-4.48(51),7.6(2.6),4.0(1.4),,
295,xpt-ratio_FKFK_nnlo_a4,1.1915(53),-0.00413(70),49.655848382228974,1.143061821080085,0.30430359368816184,0,-0.00030(24),0.00129(81),,,,,,,,-10.5(2.0),0.5(3.4),6.2(2.2),,87(27)
296,xpt-ratio_FKFK_nnlo_log_logSq_sunset_alphaS_bijnens,1.203(15),-0.00445(81),51.06070236078435,1.4222004888664144,0.11469426402297116,0,0.00025(27),-0.00062(73),0.00029(14),0.00032(16),-0.0034(15),-0.00005(10),-0.00034(17),0.00020(10),,-37(17),5.1(2.9),0.3(2.2),50(25),
297,xpt-ratio_FKFK_nnlo_log_logSq_sunset_alphaS_a4_bijnens,1.192(17),-0.00414(84),44.713409442568754,1.3417045113691002,0.1555734306851092,0,0.00019(27),-0.00047(74),0.00029(14),0.00033(16),-0.0031(15),-0.00005(10),-0.00033(17),0.00020(10),,-19(23),4.0(3.1),0.5(2.2),16(38),48(41)
298,xpt-ratio_FKFK_nnlo_log_logSq_sunset_alphaS,1.207(15),-0.00455(82),50.82252038829688,1.4472654600792596,0.10394258740027612,0,0.00004(37),0.00004(110),-8(288)e-06,-0.00001(33),-0.0009(28),-3(1000)e-07,-4(338)e-06,-1(201)e-06,,-41(17),5.3(3.1),1.5(2.5),55(26),
299,xpt-ratio_FKFK_nnlo_log_logSq_sunset_alphaS_a4,1.196(17),-0.00424(85),44.793692743190405,1.333584860273856,0.1602728631195708,0,-0.00018(36),0.0007(11),9(2885)e-07,0.00001(33),0.0006(28),-3(100)e-06,6(338)e-06,-6(201)e-06,,-20(23),3.8(3.3),1.6(2.6),18(38),59(41)
300,xpt-ratio_FKFK_nnlo_logSq_sunset_alphaS,1.214(15),-0.00476(83),52.147243105466174,1.3786029945572689,0.1355797276900775,0,-0.00015(27),0.00062(85),,,,,,,,-49(17),3.2(3.1),2.8(1.8),68(26),
301,xpt-ratio_FKFK_nnlo_logSq_sunset_alphaS_a4,1.203(17),-0.00443(85),46.234591395047254,1.2455644710798646,0.21857777812337464,0,-0.00026(26),0.00100(86),,,,,,,,-28(22),0.7(3.4),3.7(2.1),29(37),61(40)
302,xpt-ratio_FKFK_nnlo_alphaS,1.217(15),-0.00483(83),52.96460428068349,1.2767115103973234,0.19636821932357693,0,-0.00026(25),0.00114(84),,,,,,,,-50(17),2.8(3.2),5.5(2.0),70(26),
303,xpt-ratio_FKFK_nnlo_alphaS_a4,1.203(17),-0.00446(85),47.29197496526844,1.1142302144808174,0.3318764456617901,0,-0.00037(25),0.00152(84),,,,,,,,-26(22),0.2(3.4),6.5(2.3),26(37),68(40)
304,xpt-ratio_FKFK_nnlo_log_logSq_sunset_FV_bijnens,1.1764(27),-0.00370(68),55.388292587068975,1.2342780572181542,0.2270638751514533,10,0.00054(23),-0.00145(61),0.00028(14),0.00032(16),-0.0037(15),-0.00004(10),-0.00035(17),0.00021(10),,-4.98(48),7.7(2.8),0.8(2.0),,
