,name,FK/Fpi,delta_su2,logGBF,chi2/df,Q,vol,L_4,L_5,L_1,L_2,L_3,L_6,L_7,L_8,L_9,A_a,A_k,A_p,A_loga,A_aa
23,ma_FKFpi_nnlo_alphaS_a4,1.205(22),-0.00449(93),53.182401821350574,1.5311132737105049,0.07393514652536305,0,-0.0006(16),0.00234(91),,,,,,,,-8(23),-3.1(5.8),6.7(3.4),4(38),86(42)
24,ma_FKFpi_nnlo_log_logSq_sunset_a4_FV_bijnens,1.1914(49),-0.00412(70),57.42685852372729,1.2834541563055433,0.1917914931771583,10,-0.00066(53),-0.00041(48),0.00024(12),0.00022(11),-0.0036(14),-0.00010(10),-0.00035(17),0.00014(10),,-2.2(1.8),-0.3(1.1),0.66(88),,32(23)
25,ma_FKFpi_nnlo_log_logSq_sunset_a4_FV,1.1954(49),-0.00423(71),57.91617996776042,1.3512457675466147,0.15019135161957187,10,-0.0013(38),0.00209(33),6(240)e-06,0.00002(22),0.0031(11),-7(98)e-06,-0.00011(32),-0.00003(14),,-4.0(1.8),-1e-11 +- 1e-05,5e-11 +- 1e-05,,62(23)
26,ma_FKFpi_nnlo_logSq_sunset_a4_FV,1.1976(59),-0.00429(71),58.465292970474565,1.0812427287054358,0.3651873414051057,10,-0.0008(12),0.00134(81),,,,,,,,-4.4(2.3),-2.2(4.3),4.7(2.8),,68(31)
27,ma_FKFpi_nnlo_a4_FV,1.2006(60),-0.00438(72),58.54810740872236,1.0461383579843604,0.402566090569209,10,-0.0008(14),0.00186(85),,,,,,,,-5.1(2.3),-2.6(5.0),5.7(3.1),,76(31)
28,ma_FKFpi_nnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.192(19),-0.00413(87),56.38296282451151,1.2834430956538891,0.1917989341822382,10,-0.00066(54),-0.00041(51),0.00024(12),0.00022(11),-0.0036(14),-0.00010(10),-0.00035(17),0.00014(10),,-2(21),-0.3(1.1),0.66(90),0.5(35.1),32(37)
29,ma_FKFpi_nnlo_log_logSq_sunset_alphaS_a4_FV,1.199(18),-0.00433(86),56.87750046998902,1.349310663346559,0.15127076973481013,10,-0.0015(36),0.00205(37),6(240)e-06,0.00002(22),0.0030(13),-7(98)e-06,-0.00011(32),-0.00003(14),,-8(21),-0.00003(1600),0.0001(160),7(35),55(39)
30,ma_FKFpi_nnlo_logSq_sunset_alphaS_a4_FV,1.202(21),-0.00442(91),57.511292967254754,1.0731119374559852,0.3736741671142277,10,-0.0008(12),0.00142(85),,,,,,,,-9(23),-2.2(4.5),4.8(2.8),8(38),63(41)
31,ma_FKFpi_nnlo_alphaS_a4_FV,1.205(21),-0.00449(92),57.59727253774274,1.0414389678639715,0.4077106888322237,10,-0.0008(14),0.00192(89),,,,,,,,-10(23),-2.6(5.1),5.8(3.1),7(38),71(42)
32,ma_FpiFpi_nnlo_log_logSq_sunset_a4_bijnens,1.1957(53),-0.00424(71),53.193825732018674,1.6828233902805363,0.03831630952147764,0,0.0004(14),-0.00006(57),0.00029(14),0.00033(16),-0.0034(14),-0.00006(10),-0.00034(17),0.00020(10),,-2.6(1.8),-1.1(2.2),2.1(1.2),,49(23)
33,ma_FpiFpi_nnlo_log_logSq_sunset_a4,1.1968(54),-0.00427(71),53.58408459991345,1.7023286525729426,0.035087248232399726,0,0.0004(36),0.00077(97),-2(290)e-06,4(329)e-06,-0.0001(29),6(999)e-07,-0.00004(33),-0.00001(20),,-3.1(1.8),-1.4(2.0),2.5(1.2),,55(23)
34,ma_FpiFpi_nnlo_logSq_sunset_a4,1.2015(62),-0.00440(72),54.17500107255255,1.495062564243481,0.08577676902212683,0,0.0002(21),0.00119(67),,,,,,,,-4.6(2.3),-2.6(3.8),5.1(2.2),,76(29)
35,ma_FpiFpi_nnlo_a4,1.2039(63),-0.00447(72),54.06183335396182,1.4674513273383647,0.09590962346633987,0,0.0001(23),0.00170(69),,,,,,,,-5.3(2.3),-3.1(4.4),6.0(2.5),,84(30)
36,ma_FpiFpi_nnlo_log_logSq_sunset_alphaS_a4_bijnens,1.197(21),-0.00428(92),52.10771917345431,1.6825691978812816,0.03836010142529787,0,0.0004(14),-0.00006(58),0.00029(14),0.00033(16),-0.0034(14),-0.00006(10),-0.00034(17),0.00020(10),,-4(20),-1.1(2.2),2.1(1.2),2(33),47(36)
37,ma_FpiFpi_nnlo_log_logSq_sunset_alphaS_a4,1.199(21),-0.00435(92),52.52438627442767,1.7073131828578694,0.034302488923420874,0,0.0004(37),0.00080(96),-2(290)e-06,5(329)e-06,-0.00005(287),7(998)e-07,-0.00004(33),-0.00002(20),,-6(20),-1.4(1.9),2.5(1.2),4(33),52(36)
38,ma_FpiFpi_nnlo_logSq_sunset_alphaS_a4,1.208(24),-0.00459(96),53.181587470539064,1.4824966186291029,0.09026918672885197,0,0.0002(21),0.00127(71),,,,,,,,-11(22),-2.7(4.0),5.1(2.3),10(36),69(39)
39,ma_FpiFpi_nnlo_alphaS_a4,1.210(24),-0.00464(97),53.06963792548793,1.4601782907863503,0.09874140175856816,0,0.0001(24),0.00176(73),,,,,,,,-11(22),-3.1(4.4),6.0(2.5),9(36),78(40)
40,ma_FpiFpi_nnlo_log_logSq_sunset_a4_FV_bijnens,1.1949(52),-0.00422(71),56.91278158781931,1.276531724341622,0.1964913699432896,10,-0.00024(99),-0.00043(55),0.00029(14),0.00033(16),-0.0035(14),-0.00006(10),-0.00035(17),0.00020(10),,-1.8(1.7),-0.8(2.0),1.7(1.2),,35(22)
41,ma_FpiFpi_nnlo_log_logSq_sunset_a4_FV,1.1958(53),-0.00425(71),56.93783143398592,1.2786610730687225,0.19503652970005256,10,-0.0009(24),0.0003(10),-3(290)e-06,3(329)e-06,-0.0004(28),-3(1000)e-07,-0.00004(33),-0.00001(20),,-2.3(1.8),-1.1(2.6),2.6(1.4),,42(23)
42,ma_FpiFpi_nnlo_logSq_sunset_a4_FV,1.1994(60),-0.00435(72),58.179844244762755,1.0983454311379728,0.3476881865887277,10,-0.0003(18),0.00070(63),,,,,,,,-3.7(2.2),-2.0(3.2),4.1(2.0),,61(28)
43,ma_FpiFpi_nnlo_a4_FV,1.2017(61),-0.00441(72),58.48923604841707,1.0268566257231515,0.4238722335909971,10,-0.0004(20),0.00117(66),,,,,,,,-4.3(2.2),-2.3(3.7),5.0(2.2),,67(29)
44,ma_FpiFpi_nnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.196(21),-0.00426(90),55.79770669014121,1.2761719163291263,0.19673800735117805,10,-0.0002(10),-0.00042(56),0.00029(14),0.00033(16),-0.0035(14),-0.00006(10),-0.00035(17),0.00020(10),,-3(19),-0.8(2.0),1.7(1.2),3(32),33(35)
45,ma_FpiFpi_nnlo_log_logSq_sunset_alphaS_a4_FV,1.198(21),-0.00430(91),55.83828429295245,1.2815175303689479,0.19309768389077334,10,-0.0009(24),0.0003(10),-3(290)e-06,2(329)e-06,-0.0005(28),-3(1000)e-07,-0.00004(33),-0.00001(20),,-4(20),-1.1(2.5),2.6(1.4),3(33),39(35)
46,ma_FpiFpi_nnlo_logSq_sunset_alphaS_a4_FV,1.207(23),-0.00457(95),57.179079602586185,1.086231178019012,0.3600333771504173,10,-0.0003(18),0.00078(67),,,,,,,,-11(21),-2.0(3.3),4.2(2.0),12(34),52(38)
47,ma_FpiFpi_nnlo_alphaS_a4_FV,1.209(23),-0.00462(95),57.48458147619914,1.016421992507718,0.4356125487699583,10,-0.0004(21),0.00125(69),,,,,,,,-11(21),-2.4(3.8),5.1(2.2),11(35),59(38)
48,ma-ratio_FKFK_nnlo_log_logSq_sunset_a4_bijnens,1.1840(58),-0.00392(70),46.98826522566296,2.1066088553904727,0.004858331488313357,0,0.00058(31),-0.00179(71),0.00028(14),0.00031(16),-0.0047(14),-0.00005(10),-0.00031(17),0.00021(10),,-3.7(2.1),7.1(3.5),-3.6(2.3),,20(29)
49,ma-ratio_FKFK_nnlo_log_logSq_sunset_a4,1.1834(60),-0.00390(70),46.96744002421266,2.1089289161391966,0.004799959375208665,0,0.00075(40),-0.00225(95),-0.00003(29),-0.00008(33),-0.0055(24),9(99)e-06,0.00011(33),0.00003(20),,-4.0(2.1),5.4(3.5),-3.9(2.6),,21(28)
50,ma-ratio_FKFK_nnlo_logSq_sunset_a4,1.1824(71),-0.00387(71),46.40798041684557,2.1938908529935133,0.003067575184200165,0,0.00059(42),-0.0019(11),,,,,,,,-3.4(2.1),11.0(4.0),-3.6(1.8),,12(33)
51,ma-ratio_FKFK_nnlo_a4,1.1852(73),-0.00395(71),46.429028226158344,2.20127899716004,0.0029491000713777853,0,0.00041(41),-0.0013(11),,,,,,,,-3.4(2.1),10.6(4.0),-2.2(1.7),,17(33)
52,ma-ratio_FKFK_nnlo_log_logSq_sunset_alphaS_a4_bijnens,1.174(18),-0.00364(84),46.219021895939996,2.097204781685711,0.00510190184797778,0,0.00060(31),-0.00184(72),0.00028(14),0.00031(16),-0.0047(14),-0.00005(10),-0.00031(17),0.00021(10),,10(23),6.7(3.4),-3.2(2.3),-23(39),39(42)
53,ma-ratio_FKFK_nnlo_log_logSq_sunset_alphaS_a4,1.174(18),-0.00364(84),46.1741430690329,2.094250261718429,0.00518078491138928,0,0.00078(40),-0.00230(95),-0.00003(29),-0.00008(33),-0.0055(24),9(99)e-06,0.00011(33),0.00003(20),,9(23),5.2(3.5),-3.5(2.7),-22(39),39(42)
54,ma-ratio_FKFK_nnlo_logSq_sunset_alphaS_a4,1.172(19),-0.00359(86),45.64586207184629,2.1806452423031524,0.003291433759305061,0,0.00063(43),-0.0020(11),,,,,,,,10(24),10.7(3.9),-3.3(1.9),-23(39),30(44)
55,ma-ratio_FKFK_nnlo_alphaS_a4,1.174(19),-0.00364(86),45.70517549964118,2.1845255566959394,0.0032242902792832466,0,0.00045(42),-0.0014(11),,,,,,,,11(24),10.2(4.0),-1.9(1.8),-25(39),38(44)
56,ma-ratio_FKFK_nnlo_log_logSq_sunset_a4_FV_bijnens,1.1846(59),-0.00393(70),49.46444641306779,1.801416804239799,0.022179985580757285,10,0.00056(32),-0.00182(71),0.00028(14),0.00031(16),-0.0046(14),-0.00005(10),-0.00032(17),0.00021(10),,-4.0(2.1),7.4(3.6),-4.3(2.4),,21(29)
57,ma-ratio_FKFK_nnlo_log_logSq_sunset_a4_FV,1.1840(61),-0.00392(70),49.33614928319595,1.8099651014029536,0.021301205377766627,10,0.00071(40),-0.00223(95),-0.00002(29),-0.00007(33),-0.0052(24),7(100)e-06,0.00010(34),0.00002(20),,-4.2(2.1),5.9(3.7),-4.5(2.7),,22(29)
58,ma-ratio_FKFK_nnlo_logSq_sunset_a4_FV,1.1832(71),-0.00389(71),48.96136767554011,1.8947491566954544,0.014165740666230678,10,0.00053(42),-0.0019(10),,,,,,,,-3.7(2.1),10.7(3.9),-4.6(1.9),,16(33)
59,ma-ratio_FKFK_nnlo_a4_FV,1.1861(73),-0.00397(71),49.07678729439984,1.8932369099683408,0.014270730414543954,10,0.00034(41),-0.0013(11),,,,,,,,-3.7(2.1),10.2(4.0),-3.3(1.7),,21(33)
