,name,FK/Fpi,delta_su2,logGBF,chi2/df,Q,vol,po:A_x,po:L_4,po:L_5,po:L_1,po:L_2,po:L_3,po:L_6,po:L_7,po:L_8,po:L_9,po:A_a,po:A_k,po:A_p,po:A_loga,po:A_aa,po:A_ak,po:A_ap,po:A_kk,po:A_kp,po:A_pp,eb:disc,eb:chiral,eb:pp_input,eb:stat
69,ma-ratio_FpiFpi_nnlo_alphaS_a4_FV,1.222(20),-0.00497(90),41.91896021690975,2.1609899040692566,0.0036525186194775404,True,,-0.00070(58),0.0021(17),,,,,,,,-6(12),-5.0(6.8),4.5(2.2),-0.4(21.8),101(58),,,,,,0.0025538268714794844,0.011679116438059826,0.00047497270405306806,0.015353663691237304
70,ma-ratio_FpiFpi_nnlo_log_logSq_sunset_alphaS_FV_bijnens,1.2126(94),-0.00471(76),47.86595083063932,2.0684729525895893,0.005919752728321765,True,,0.00042(26),-0.00129(67),0.00028(14),0.00029(16),-0.0056(14),-0.00006(10),-0.00031(17),0.00021(10),,-19.7(7.5),0.2(2.1),-0.1(1.7),29(12),,,,,,,0.001238959382939129,0.002325869618785236,0.0018788117475621406,0.008715743888071737
71,ma-ratio_FpiFpi_nnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.208(11),-0.00460(76),45.21642270384071,1.8959097616168736,0.014085651747096075,True,,0.00020(30),-0.00079(76),0.00028(14),0.00030(16),-0.0052(14),-0.00006(10),-0.00030(17),0.00021(10),,-10(10),-1.9(2.6),-1.3(2.0),8(18),57(35),,,,,,0.0018486210771924921,0.0023830283117906572,0.0011407762237747616,0.010051737141716928
72,ma-ratio_FKFK_nnnlo_FV,1.200(12),-0.00437(77),49.05529325323748,1.3374994591118765,0.15799341771477254,True,,-0.00031(51),0.0024(15),,,,,,,,-4(11),3.3(8.7),2.1(7.6),,113(43),0.9(90.5),-64(39),-42(49),49(63),118(57),0.0006082332520045987,0.005398340958776077,0.00040809515171910535,0.010183661521550784
73,ma-ratio_FKFK_nnnlo_a4_FV,1.200(12),-0.00437(77),49.05529325323748,1.3374994591118765,0.15799341771477254,True,,-0.00031(51),0.0024(15),,,,,,,,-4(11),3.3(8.7),2.1(7.6),,113(43),0.9(90.5),-64(39),-42(49),49(63),118(57),0.0006082332520045987,0.005398340958776077,0.00040809515171910535,0.010183661521550784
74,ma-ratio_FKFK_nnnlo_log_logSq_sunset_FV_bijnens,1.1877(90),-0.00402(73),48.145095306881686,1.434146587233103,0.10945993568305712,True,,0.00059(35),-0.0004(11),0.00029(14),0.00032(16),-0.0034(15),-0.00006(10),-0.00033(17),0.00020(10),,-3(12),8.5(8.6),-1.0(7.8),,71(36),-11(92),-50(36),-23(46),32(62),135(69),0.0005120411487538109,0.004269694840210807,0.001144458996597883,0.007767490100410021
75,ma-ratio_FKFK_nnnlo_log_logSq_sunset_a4_FV_bijnens,1.1877(90),-0.00402(73),48.145095306881686,1.434146587233103,0.10945993568305712,True,,0.00059(35),-0.0004(11),0.00029(14),0.00032(16),-0.0034(15),-0.00006(10),-0.00033(17),0.00020(10),,-3(12),8.5(8.6),-1.0(7.8),,71(36),-11(92),-50(36),-23(46),32(62),135(69),0.0005120411487538109,0.004269694840210807,0.001144458996597883,0.007767490100410021
76,ma-ratio_FKFK_nnnlo_alphaS_FV,1.200(13),-0.00437(78),47.855593414312324,1.3248533777990346,0.16545033847309182,True,,-0.00018(51),0.0020(16),,,,,,,,-11(18),3.7(8.8),1.5(7.6),13(25),82(61),4(91),-69(40),-29(50),47(63),119(56),0.001838371519957511,0.004945238226874555,0.00017753519394348948,0.011313873604948165
77,ma-ratio_FKFK_nnnlo_alphaS_a4_FV,1.200(13),-0.00437(78),47.855593414312324,1.3248533777990346,0.16545033847309182,True,,-0.00018(51),0.0020(16),,,,,,,,-11(18),3.7(8.8),1.5(7.6),13(25),82(61),4(91),-69(40),-29(50),47(63),119(56),0.001838371519957511,0.004945238226874555,0.00017753519394348948,0.011313873604948165
78,ma-ratio_FKFK_nnnlo_log_logSq_sunset_alphaS_FV_bijnens,1.191(10),-0.00410(75),46.88575137731164,1.406093656318791,0.12207820703552673,True,,0.00062(35),-0.0005(11),0.00029(14),0.00032(16),-0.0033(15),-0.00006(10),-0.00033(17),0.00020(10),,-12(18),8.3(8.6),-1.1(7.8),17(24),37(56),-7(92),-57(37),-13(47),33(62),127(70),0.0017164978450170895,0.00394391928857485,0.0014913029669897985,0.009356432267574441
79,ma-ratio_FKFK_nnnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.191(10),-0.00410(75),46.88575137731164,1.406093656318791,0.12207820703552673,True,,0.00062(35),-0.0005(11),0.00029(14),0.00032(16),-0.0033(15),-0.00006(10),-0.00033(17),0.00020(10),,-12(18),8.3(8.6),-1.1(7.8),17(24),37(56),-7(92),-57(37),-13(47),33(62),127(70),0.0017164978450170895,0.00394391928857485,0.0014913029669897985,0.009356432267574441
80,ma-ratio_FKFpi_nnnlo_FV,1.203(13),-0.00446(79),48.1907570987794,1.217591549276292,0.2400416096655372,True,,-0.00031(52),0.0020(17),,,,,,,,-6(14),6.0(8.7),5.6(8.0),,102(45),16(91),-56(29),-39(38),39(56),76(47),0.000817381666481443,0.0060108422952358355,0.0006353484229224596,0.011067865778930859
81,ma-ratio_FKFpi_nnnlo_a4_FV,1.203(13),-0.00446(79),48.1907570987794,1.217591549276292,0.2400416096655372,True,,-0.00031(52),0.0020(17),,,,,,,,-6(14),6.0(8.7),5.6(8.0),,102(45),16(91),-56(29),-39(38),39(56),76(47),0.000817381666481443,0.0060108422952358355,0.0006353484229224596,0.011067865778930859
82,ma-ratio_FKFpi_nnnlo_log_logSq_sunset_FV_bijnens,1.199(10),-0.00433(75),48.16841203386896,1.2225246947627275,0.2361511895409048,True,,0.00027(33),0.0004(11),0.00023(12),0.00022(11),-0.0034(15),-0.00010(10),-0.00033(17),0.00014(10),,-8(14),6.4(8.7),2.2(8.1),,87(38),22(92),-41(25),-35(36),11(57),115(60),0.0006737417044176433,0.005146227623151915,0.0001835146920212144,0.008677648322702845
83,ma-ratio_FKFpi_nnnlo_log_logSq_sunset_a4_FV_bijnens,1.199(10),-0.00433(75),48.16841203386896,1.2225246947627275,0.2361511895409048,True,,0.00027(33),0.0004(11),0.00023(12),0.00022(11),-0.0034(15),-0.00010(10),-0.00033(17),0.00014(10),,-8(14),6.4(8.7),2.2(8.1),,87(38),22(92),-41(25),-35(36),11(57),115(60),0.0006737417044176433,0.005146227623151915,0.0001835146920212144,0.008677648322702845
84,ma-ratio_FKFpi_nnnlo_alphaS_FV,1.205(14),-0.00451(81),46.98834953489789,1.2071942275969971,0.2483892170683261,True,,-0.00027(51),0.0019(16),,,,,,,,-12(20),6.1(8.7),5.5(8.0),10(23),81(60),21(92),-59(30),-35(39),38(56),73(46),0.002232336144164961,0.006215623886896198,0.0004208692108294044,0.012400223319921043
85,ma-ratio_FKFpi_nnnlo_alphaS_a4_FV,1.205(14),-0.00451(81),46.98834953489789,1.2071942275969971,0.2483892170683261,True,,-0.00027(51),0.0019(16),,,,,,,,-12(20),6.1(8.7),5.5(8.0),10(23),81(60),21(92),-59(30),-35(39),38(56),73(46),0.002232336144164961,0.006215623886896198,0.0004208692108294044,0.012400223319921043
86,ma-ratio_FKFpi_nnnlo_log_logSq_sunset_alphaS_FV_bijnens,1.201(12),-0.00440(78),46.89347840625656,1.2091310295354387,0.2468190118692796,True,,0.00028(33),0.0004(11),0.00023(12),0.00022(11),-0.0034(15),-0.00010(10),-0.00033(17),0.00014(10),,-14(20),6.3(8.7),2.2(8.1),11(22),66(53),28(93),-45(25),-32(37),12(57),110(60),0.002085517184746592,0.005406742748667994,0.0001495196277672971,0.010585337026427676
87,ma-ratio_FKFpi_nnnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.201(12),-0.00440(78),46.89347840625656,1.2091310295354387,0.2468190118692796,True,,0.00028(33),0.0004(11),0.00023(12),0.00022(11),-0.0034(15),-0.00010(10),-0.00033(17),0.00014(10),,-14(20),6.3(8.7),2.2(8.1),11(22),66(53),28(93),-45(25),-32(37),12(57),110(60),0.002085517184746592,0.005406742748667994,0.0001495196277672971,0.010585337026427676
88,ma-ratio_FpiFpi_nnnlo_FV,1.204(13),-0.00447(79),47.11686336869607,1.1126415615685037,0.3334382720927349,True,,-0.00005(53),0.0011(17),,,,,,,,-12(16),5.6(8.6),6.4(8.2),,92(43),42(87),-34(20),-32(29),0.9(47.8),71(40),0.0007735125002028496,0.007144896537818834,0.001724202349707905,0.010410784289518672
89,ma-ratio_FpiFpi_nnnlo_a4_FV,1.204(13),-0.00447(79),47.11686336869607,1.1126415615685037,0.3334382720927349,True,,-0.00005(53),0.0011(17),,,,,,,,-12(16),5.6(8.6),6.4(8.2),,92(43),42(87),-34(20),-32(29),0.9(47.8),71(40),0.0007735125002028496,0.007144896537818834,0.001724202349707905,0.010410784289518672
90,ma-ratio_FpiFpi_nnnlo_log_logSq_sunset_FV_bijnens,1.202(12),-0.00443(77),47.146688780264654,1.0893896918540786,0.3567911572852168,True,,0.00034(35),0.00005(122),0.00029(14),0.00032(16),-0.0035(15),-0.00006(10),-0.00034(17),0.00020(10),,-14(17),4.7(8.8),4.5(8.2),,86(39),48(88),-23(18),-29(28),-15(51),92(52),0.0006854043815508577,0.00669132167357077,0.001303546054518765,0.009224700371051374
91,ma-ratio_FpiFpi_nnnlo_log_logSq_sunset_a4_FV_bijnens,1.202(12),-0.00443(77),47.146688780264654,1.0893896918540786,0.3567911572852168,True,,0.00034(35),0.00005(122),0.00029(14),0.00032(16),-0.0035(15),-0.00006(10),-0.00034(17),0.00020(10),,-14(17),4.7(8.8),4.5(8.2),,86(39),48(88),-23(18),-29(28),-15(51),92(52),0.0006854043815508577,0.00669132167357077,0.001303546054518765,0.009224700371051374
92,ma-ratio_FpiFpi_nnnlo_alphaS_FV,1.207(16),-0.00456(83),45.835504338764636,1.1011689759552254,0.34484614791171403,True,,-0.00005(53),0.0011(17),,,,,,,,-18(22),5.6(8.6),6.4(8.2),10(22),75(54),51(89),-36(21),-32(29),0.9(47.8),68(40),0.002856578004398316,0.008130721046023652,0.0015765675628809238,0.012946085146969571
93,ma-ratio_FpiFpi_nnnlo_alphaS_a4_FV,1.207(16),-0.00456(83),45.835504338764636,1.1011689759552254,0.34484614791171403,True,,-0.00005(53),0.0011(17),,,,,,,,-18(22),5.6(8.6),6.4(8.2),10(22),75(54),51(89),-36(21),-32(29),0.9(47.8),68(40),0.002856578004398316,0.008130721046023652,0.0015765675628809238,0.012946085146969571
94,ma-ratio_FpiFpi_nnnlo_log_logSq_sunset_alphaS_FV_bijnens,1.206(15),-0.00454(81),45.83811961904097,1.0759725470625685,0.3706762132196257,True,,0.00032(35),0.00007(122),0.00029(14),0.00032(16),-0.0034(15),-0.00006(10),-0.00034(17),0.00020(10),,-21(23),4.5(8.8),4.5(8.3),10(21),69(50),58(89),-25(19),-29(28),-15(51),89(52),0.002780152486473174,0.007664026328858912,0.0011977993893404618,0.012133960225576656
95,ma-ratio_FpiFpi_nnnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.206(15),-0.00454(81),45.83811961904097,1.0759725470625685,0.3706762132196257,True,,0.00032(35),0.00007(122),0.00029(14),0.00032(16),-0.0034(15),-0.00006(10),-0.00034(17),0.00020(10),,-21(23),4.5(8.8),4.5(8.3),10(21),69(50),58(89),-25(19),-29(28),-15(51),89(52),0.002780152486473174,0.007664026328858912,0.0011977993893404618,0.012133960225576656
96,xpt_FKFK_nnlo_FV,1.1813(28),-0.00384(68),61.403719100484714,1.4849733546870418,0.08936822219992252,True,,-0.0025(35),-0.00149(61),,,,,,,,-5.83(53),6.7(6.7),-2.8(3.6),,,,,,,,4.669295626597403e-06,0.0001647414564440882,0.0023922633756724393,0.001446776448262785
97,xpt_FKFK_nnlo_a4_FV,1.1925(39),-0.00415(70),64.7698858879989,0.7154502360883593,0.7901893254338064,True,,-0.0012(35),0.00033(85),,,,,,,,-10.9(1.5),2.2(6.9),0.8(3.7),,80(23),,,,,,9.26941219139626e-05,0.0007093425251751193,0.0013601723263780973,0.003572863642252785
98,xpt_FKFK_nnlo_log_logSq_sunset_FV_bijnens,1.1800(27),-0.00380(68),60.06286787122297,1.5229494019787821,0.07648545860631993,True,,-0.0009(21),-0.00135(52),0.00028(14),0.00031(16),-0.0037(15),-0.00006(10),-0.00038(17),0.00019(10),,-5.34(42),2.6(8.2),-3.3(4.4),,,,,,,,5.797726447838608e-06,0.00044418676391718895,0.0020671664568632877,0.0017087757854625325
99,xpt_FKFK_nnlo_log_logSq_sunset_a4_FV_bijnens,1.1888(35),-0.00405(69),62.89951860478669,0.7597185751174437,0.7418430650861287,True,,-0.0010(25),-0.00082(56),0.00029(14),0.00032(16),-0.0033(15),-0.00006(10),-0.00034(17),0.00020(10),,-10.1(1.4),2.2(7.8),-2.1(4.1),,65(18),,,,,,5.8882204571103624e-05,0.0007713727232740983,0.0018540436071516613,0.002924421435442493
100,xpt_FKFK_nnlo_alphaS_FV,1.2003(66),-0.00437(72),64.70244517467617,0.8907589777476935,0.5851892171337734,True,,-0.0019(35),-0.00032(74),,,,,,,,-29.6(7.6),4.3(6.8),-0.7(3.6),37(12),,,,,,,0.0008717941433026527,0.0008119379240841874,0.0019436014294302343,0.006195243548224566
101,xpt_FKFK_nnlo_alphaS_a4_FV,1.1950(72),-0.00422(72),63.2440482294695,0.7059052919783456,0.8001136038699523,True,,-0.0013(35),0.00032(86),,,,,,,,-15(11),2.4(6.9),0.7(3.7),8(20),68(38),,,,,,0.0014346301695940804,0.0004262251909159551,0.001413342299360438,0.006943320266653584
102,xpt_FKFK_nnlo_log_logSq_sunset_alphaS_FV_bijnens,1.1975(59),-0.00429(71),63.609413243973506,0.8617576641103077,0.6206841794114896,True,,-0.0010(24),-0.00099(55),0.00029(14),0.00032(16),-0.0035(15),-0.00006(10),-0.00035(17),0.00020(10),,-27.9(6.8),2.6(8.0),-2.8(4.2),34(10),,,,,,,0.0006495258395065918,0.000905102017670175,0.002119021346922852,0.005420374866015367
103,xpt_FKFK_nnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.1917(71),-0.00413(72),61.402938999917794,0.7461664015964528,0.7570157655488361,True,,-0.0010(25),-0.00083(57),0.00029(14),0.00032(16),-0.0033(15),-0.00006(10),-0.00034(17),0.00020(10),,-15(11),2.3(7.9),-2.2(4.1),10(20),50(36),,,,,,0.0014615817284491918,0.0005676466488967933,0.00191548013481886,0.006700777022750875
104,xpt_FKFpi_nnlo_FV,1.1897(22),-0.00407(69),50.199517018369924,2.878785475039183,6.162085838131412e-05,True,,-0.0016(21),-0.00023(42),,,,,,,,-4.45(30),0.6(8.1),2.3(4.2),,,,,,,,3.858595858104348e-06,0.00014771032275432452,0.0014873278016553865,0.0015664186137461012
105,xpt_FKFpi_nnlo_a4_FV,1.2046(37),-0.00449(71),59.809869635982615,1.1735121273354252,0.2768097933683284,True,,-0.0009(22),0.00161(67),,,,,,,,-11.3(1.5),-2.0(8.2),6.0(4.3),,98(21),,,,,,8.541147089048318e-05,0.00037456923098770623,0.0004673931472374781,0.0035999204739277546
106,xpt_FKFpi_nnlo_log_logSq_sunset_FV_bijnens,1.1856(22),-0.00396(69),55.786019673408276,2.0814954439610056,0.005534780741638432,True,,-0.0005(17),-0.00073(50),0.00023(12),0.00021(11),-0.0044(15),-0.00010(10),-0.00040(17),0.00013(10),,-4.02(27),-0.2(8.4),1.2(4.3),,,,,,,,4.3531141161058925e-06,0.000255087223634748,0.0012666311272142641,0.0018268258040197594
107,xpt_FKFpi_nnlo_log_logSq_sunset_a4_FV_bijnens,1.1977(32),-0.00430(70),63.81138902486261,0.6376902826035282,0.8647224952384384,True,,-0.0004(21),-0.00004(54),0.00023(12),0.00022(11),-0.0036(15),-0.00010(10),-0.00035(17),0.00014(10),,-9.7(1.2),-0.6(8.1),2.0(4.1),,75(16),,,,,,5.028460520660237e-05,0.0006334818769742702,0.00101609592890919,0.002985631502215062
108,xpt_FKFpi_nnlo_alphaS_FV,1.2160(65),-0.00481(73),57.87438514078236,1.650978085734864,0.044165693144336486,True,,-0.0013(21),0.00098(56),,,,,,,,-33.1(6.8),-0.9(8.1),4.5(4.2),44(11),,,,,,,0.0007832018271016675,0.0005467520008125998,0.0010684783459508874,0.0063481606501324785
109,xpt_FKFpi_nnlo_alphaS_a4_FV,1.2062(76),-0.00454(73),58.140010944516106,1.1702251802868744,0.2796957816428175,True,,-0.0010(22),0.00161(67),,,,,,,,-13.6(9.9),-2.0(8.2),6.0(4.3),4(18),92(34),,,,,,0.001408753956030864,0.0002513655106589422,0.0004930976279960927,0.007497836280582749
110,xpt_FKFpi_nnlo_log_logSq_sunset_alphaS_FV_bijnens,1.2092(57),-0.00462(72),63.38353652985367,0.903970211527552,0.5690298771731993,True,,-0.0005(20),-0.00027(52),0.00023(12),0.00021(11),-0.0039(15),-0.00010(10),-0.00037(17),0.00014(10),,-29.4(5.8),-0.3(8.2),1.5(4.2),38.7(8.8),,,,,,,0.0005521109094235981,0.0008219028257291963,0.0013240329220606036,0.005455957715656203
111,xpt_FKFpi_nnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.2003(72),-0.00437(72),62.15988120783614,0.6277103792069856,0.8731432276976425,True,,-0.0004(21),-0.00005(54),0.00023(12),0.00022(11),-0.0036(15),-0.00010(10),-0.00036(17),0.00014(10),,-13.6(9.5),-0.5(8.1),1.9(4.1),7(17),65(30),,,,,,0.0012806858127261075,0.0003925130749602145,0.001060675128146928,0.006951583861459277
112,xpt_FpiFpi_nnlo_FV,1.1929(27),-0.00416(69),52.579064240271684,2.710346698324209,0.00016809321596959292,True,,-0.0014(34),-0.00049(29),,,,,,,,-3.64(18),1.2(6.5),3.4(3.3),,,,,,,,2.8316209277334407e-06,0.00013815586700736978,0.002093765423704243,0.0017647094945132484
113,xpt_FpiFpi_nnlo_a4_FV,1.2071(36),-0.00456(71),61.7722189737583,0.8946465240458178,0.5804311959121379,True,,-0.0005(34),0.00093(50),,,,,,,,-10.1(1.4),-1.6(6.6),5.4(3.3),,87(19),,,,,,6.942167899186201e-05,0.00018208841350952958,0.0005831576474861957,0.0035478714430808907
114,xpt_FpiFpi_nnlo_log_logSq_sunset_FV_bijnens,1.1901(27),-0.00409(69),54.40251148578315,2.298555367589947,0.0017444754780012925,True,,-0.0001(22),-0.00118(51),0.00028(14),0.00029(16),-0.0047(15),-0.00006(10),-0.00038(17),0.00019(10),,-3.43(18),-0.4(8.1),1.1(4.2),,,,,,,,3.211033903024057e-06,0.00012526118344251304,0.0018413892643220687,0.001976350970942768
115,xpt_FpiFpi_nnlo_log_logSq_sunset_a4_FV_bijnens,1.2029(34),-0.00445(71),63.58805997558322,0.6508697029172961,0.8531763884188457,True,,-0.0002(29),-0.00042(54),0.00029(14),0.00032(16),-0.0036(15),-0.00006(10),-0.00036(17),0.00020(10),,-8.8(1.1),-0.9(7.4),2.3(3.8),,69(14),,,,,,4.396867799100641e-05,0.0004263665289624346,0.0014002771828666035,0.00310561927733498
116,xpt_FpiFpi_nnlo_alphaS_FV,1.2190(66),-0.00490(74),59.56716093480314,1.4584369607385834,0.09942975455920004,True,,-0.0009(34),0.00047(42),,,,,,,,-28.4(5.9),-0.4(6.6),4.7(3.3),38.0(9.2),,,,,,,0.0006666248582256884,0.00039282764607004745,0.0014694734104646512,0.0063401849097534475
117,xpt_FpiFpi_nnlo_alphaS_a4_FV,1.2073(80),-0.00457(74),59.94354968310864,0.894590322015348,0.5804999685844681,True,,-0.0005(34),0.00093(50),,,,,,,,-10.3(8.8),-1.6(6.6),5.4(3.3),0.5(16.0),86(30),,,,,,0.001334844144906826,0.00013091063245818996,0.0005881186146798619,0.00790523793604474
118,xpt_FpiFpi_nnlo_log_logSq_sunset_alphaS_FV_bijnens,1.2150(59),-0.00478(73),62.49977224286104,1.0232933872499084,0.4278653331429948,True,,-0.0003(26),-0.00065(53),0.00028(14),0.00031(16),-0.0040(15),-0.00006(10),-0.00038(17),0.00019(10),,-26.0(5.0),-0.6(7.6),1.9(4.0),34.3(7.7),,,,,,,0.0004831935770027062,0.0006816686333798652,0.0019087182512248079,0.0055641147838419655
119,xpt_FpiFpi_nnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.2044(75),-0.00449(73),61.73298958801317,0.6480121187064706,0.8557202809809198,True,,-0.0002(29),-0.00043(54),0.00029(14),0.00032(16),-0.0036(15),-0.00006(10),-0.00036(17),0.00020(10),,-10.6(8.1),-0.8(7.4),2.3(3.8),3(15),64(27),,,,,,0.0011477523389852168,0.00031235951845930376,0.0014374158609213295,0.007244170166750547
120,xpt_FKFK_nnnlo_FV,1.1855(73),-0.00396(71),59.54759955127959,0.6131473986823376,0.8849183826340771,True,,-0.0002(44),0.0004(16),,,,,,,,-11(12),0.6(9.2),-0.3(7.6),,57(29),20(92),-25(31),21(50),22(64),-15(21),0.0004431950544087166,0.00327886314370038,0.001594472070820473,0.006310750933144384
121,xpt_FKFK_nnnlo_a4_FV,1.1855(73),-0.00396(71),59.54759955127959,0.6131473986823376,0.8849183826340771,True,,-0.0002(44),0.0004(16),,,,,,,,-11(12),0.6(9.2),-0.3(7.6),,57(29),20(92),-25(31),21(50),22(64),-15(21),0.0004431950544087166,0.00327886314370038,0.001594472070820473,0.006310750933144384
122,xpt_FKFK_nnnlo_log_logSq_sunset_FV_bijnens,1.1850(76),-0.00394(72),58.452606531308966,0.6674463381397743,0.8379899399721576,True,,-0.0022(25),-0.0018(17),0.00029(14),0.00033(16),-0.0030(15),-0.00006(10),-0.00033(17),0.00020(10),,-9(12),3.2(9.1),-2.8(7.9),,57(30),-1(92),-7(34),-29(71),-6(71),-22(33),0.0004253232239708678,0.004269437360811885,0.002138185212935194,0.005930775800662836
123,xpt_FKFK_nnnlo_log_logSq_sunset_a4_FV_bijnens,1.1850(76),-0.00394(72),58.452606531308966,0.6674463381397743,0.8379899399721576,True,,-0.0022(25),-0.0018(17),0.00029(14),0.00033(16),-0.0030(15),-0.00006(10),-0.00033(17),0.00020(10),,-9(12),3.2(9.1),-2.8(7.9),,57(30),-1(92),-7(34),-29(71),-6(71),-22(33),0.0004253232239708678,0.004269437360811885,0.002138185212935194,0.005930775800662836
124,xpt_FKFK_nnnlo_alphaS_FV,1.1895(88),-0.00407(73),58.31768951075199,0.5718588725706323,0.9148771139151248,True,,-0.0003(44),0.0003(16),,,,,,,,-21(17),0.7(9.2),-0.3(7.6),18(22),24(49),24(92),-30(31),25(51),21(64),-16(21),0.0014520192256978171,0.0033143280182048505,0.0017858799973815727,0.00783057509262519
125,xpt_FKFK_nnnlo_alphaS_a4_FV,1.1895(88),-0.00407(73),58.31768951075199,0.5718588725706323,0.9148771139151248,True,,-0.0003(44),0.0003(16),,,,,,,,-21(17),0.7(9.2),-0.3(7.6),18(22),24(49),24(92),-30(31),25(51),21(64),-16(21),0.0014520192256978171,0.0033143280182048505,0.0017858799973815727,0.00783057509262519
126,xpt_FKFK_nnnlo_log_logSq_sunset_alphaS_FV_bijnens,1.1891(91),-0.00406(73),57.27535300133368,0.6220230201655144,0.8778149968706469,True,,-0.0021(26),-0.0018(17),0.00029(14),0.00033(16),-0.0030(15),-0.00006(10),-0.00033(17),0.00020(10),,-20(17),3.1(9.1),-2.6(7.9),19(22),23(50),5(92),-14(35),-21(71),-5(71),-22(33),0.0014468896084510253,0.004030825814792323,0.0023058682211148664,0.007659671574057492
127,xpt_FKFK_nnnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.1891(91),-0.00406(73),57.27535300133368,0.6220230201655144,0.8778149968706469,True,,-0.0021(26),-0.0018(17),0.00029(14),0.00033(16),-0.0030(15),-0.00006(10),-0.00033(17),0.00020(10),,-20(17),3.1(9.1),-2.6(7.9),19(22),23(50),5(92),-14(35),-21(71),-5(71),-22(33),0.0014468896084510253,0.004030825814792323,0.0023058682211148664,0.007659671574057492
128,xpt_FKFpi_nnnlo_FV,1.1880(75),-0.00403(72),60.774021348509606,0.3965085469216432,0.986665167026996,True,,-0.0011(34),0.0003(20),,,,,,,,-8(14),0.3(9.4),1.7(8.4),,44(26),9(91),-23(20),4(51),40(62),-34(12),0.000522118531714478,0.004618515742852992,0.0012631639665754222,0.005691804086324111
129,xpt_FKFpi_nnnlo_a4_FV,1.1880(75),-0.00403(72),60.774021348509606,0.3965085469216432,0.986665167026996,True,,-0.0011(34),0.0003(20),,,,,,,,-8(14),0.3(9.4),1.7(8.4),,44(26),9(91),-23(20),4(51),40(62),-34(12),0.000522118531714478,0.004618515742852992,0.0012631639665754222,0.005691804086324111
130,xpt_FKFpi_nnnlo_log_logSq_sunset_FV_bijnens,1.1901(81),-0.00408(72),59.806122437461774,0.42714429706798107,0.9799036743328264,True,,-0.0019(20),-0.0016(18),0.00024(12),0.00022(11),-0.0031(15),-0.00010(10),-0.00033(17),0.00014(10),,-7(15),1.7(9.3),-1.0(8.2),,49(27),-0.09(91.62),-12(21),-35(60),14(66),-39(27),0.0005228699937097764,0.005448916846938403,0.001494769758218149,0.005808174869329824
131,xpt_FKFpi_nnnlo_log_logSq_sunset_a4_FV_bijnens,1.1901(81),-0.00408(72),59.806122437461774,0.42714429706798107,0.9799036743328264,True,,-0.0019(20),-0.0016(18),0.00024(12),0.00022(11),-0.0031(15),-0.00010(10),-0.00033(17),0.00014(10),,-7(15),1.7(9.3),-1.0(8.2),,49(27),-0.09(91.62),-12(21),-35(60),14(66),-39(27),0.0005228699937097764,0.005448916846938403,0.001494769758218149,0.005808174869329824
132,xpt_FKFpi_nnnlo_alphaS_FV,1.1919(91),-0.00414(73),59.39341957212743,0.3588538099265235,0.9924844477071758,True,,-0.0011(34),0.0003(20),,,,,,,,-16(18),0.3(9.4),1.8(8.4),14(17),19(39),15(91),-26(20),4(51),39(62),-35(12),0.0013649911665436802,0.005009971317228346,0.0013587298538280052,0.007296668827859946
133,xpt_FKFpi_nnnlo_alphaS_a4_FV,1.1919(91),-0.00414(73),59.39341957212743,0.3588538099265235,0.9924844477071758,True,,-0.0011(34),0.0003(20),,,,,,,,-16(18),0.3(9.4),1.8(8.4),14(17),19(39),15(91),-26(20),4(51),39(62),-35(12),0.0013649911665436802,0.005009971317228346,0.0013587298538280052,0.007296668827859946
134,xpt_FKFpi_nnnlo_log_logSq_sunset_alphaS_FV_bijnens,1.1940(95),-0.00419(74),58.511230206440324,0.3871538612783378,0.9883470448935812,True,,-0.0018(21),-0.0015(18),0.00024(12),0.00022(11),-0.0031(15),-0.00010(10),-0.00033(17),0.00014(10),,-16(18),1.5(9.3),-0.7(8.1),15(18),23(41),9(92),-16(22),-30(61),16(66),-37(27),0.0013565724080331733,0.005563449481206406,0.001569175994660635,0.00744652271483561
135,xpt_FKFpi_nnnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.1940(95),-0.00419(74),58.511230206440324,0.3871538612783378,0.9883470448935812,True,,-0.0018(21),-0.0015(18),0.00024(12),0.00022(11),-0.0031(15),-0.00010(10),-0.00033(17),0.00014(10),,-16(18),1.5(9.3),-0.7(8.1),15(18),23(41),9(92),-16(22),-30(61),16(66),-37(27),0.0013565724080331733,0.005563449481206406,0.001569175994660635,0.00744652271483561
136,xpt_FpiFpi_nnnlo_FV,1.1871(78),-0.00400(72),61.49933375275225,0.3017014739574386,0.9973828158040821,True,,-0.0001(44),-0.0001(18),,,,,,,,-2(16),0.2(9.4),0.3(7.8),,26(25),-10(83),-26(14),9(35),43(48),-19.1(4.9),0.0004922428621611878,0.005076956240997057,0.0022901807845139444,0.00546144472997356
