,name,FK/Fpi,delta_su2,logGBF,chi2/df,Q,vol,po:A_x,po:L_4,po:L_5,po:L_1,po:L_2,po:L_3,po:L_6,po:L_7,po:L_8,po:L_9,po:A_a,po:A_k,po:A_p,po:A_loga,po:A_aa,po:A_ak,po:A_ap,po:A_kk,po:A_kp,po:A_pp,eb:disc,eb:chiral,eb:pp_input,eb:stat
61,xpt_FKFK_n3lo_log_logSq_sunset_a4_FV_bijnens,1.1850(76),-0.00394(72),58.45240768034661,0.6674463381404714,0.8379899399715025,True,,-0.0022(25),-0.0018(17),0.00029(14),0.00033(16),-0.0030(15),-0.00006(10),-0.00033(17),0.00020(10),,-9(12),3.2(9.1),-2.8(7.9),,57(30),-1(92),-7(34),-29(71),-6(71),-22(33),0.00042532322518736416,0.004269437286945198,0.00213818536170087,0.005930777130531915
62,xpt_FKFK_n3lo_alphaS_a4_FV,1.1895(88),-0.00407(73),58.31768951075199,0.5718588725706323,0.9148771139151248,True,,-0.0003(44),0.0003(16),,,,,,,,-21(17),0.7(9.2),-0.3(7.6),18(22),24(49),24(92),-30(31),25(51),21(64),-16(21),0.0014520192256978171,0.0033143280182048505,0.0017858799973815727,0.00783057509262519
63,xpt_FKFK_n3lo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.1891(91),-0.00406(73),57.2748795480326,0.6220230201660486,0.8778149968702126,True,,-0.0021(26),-0.0018(17),0.00029(14),0.00033(16),-0.0030(15),-0.00006(10),-0.00033(17),0.00020(10),,-20(17),3.1(9.1),-2.6(7.9),19(22),23(50),5(92),-14(35),-21(71),-5(71),-22(33),0.0014468896487376687,0.004030825339030889,0.0023058687615923746,0.007659652099691362
64,xpt_FKFpi_n3lo_a4_FV,1.1880(75),-0.00403(72),60.774021348509606,0.3965085469216432,0.986665167026996,True,,-0.0011(34),0.0003(20),,,,,,,,-8(14),0.3(9.4),1.7(8.4),,44(26),9(91),-23(20),4(51),40(62),-34(12),0.000522118531714478,0.004618515742852992,0.0012631639665754222,0.005691804086324111
65,xpt_FKFpi_n3lo_log_logSq_sunset_a4_FV_bijnens,1.1901(81),-0.00408(72),59.80595168765298,0.4271442970679487,0.9799036743328344,True,,-0.0019(20),-0.0016(18),0.00024(12),0.00022(11),-0.0031(15),-0.00010(10),-0.00033(17),0.00014(10),,-7(15),1.7(9.3),-1.0(8.2),,49(27),-0.09(91.62),-12(21),-35(60),14(66),-39(27),0.0005228699792685993,0.005448916686993703,0.0014947700884646448,0.005808041861981657
66,xpt_FKFpi_n3lo_alphaS_a4_FV,1.1919(91),-0.00414(73),59.39341957212743,0.3588538099265235,0.9924844477071758,True,,-0.0011(34),0.0003(20),,,,,,,,-16(18),0.3(9.4),1.8(8.4),14(17),19(39),15(91),-26(20),4(51),39(62),-35(12),0.0013649911665436802,0.005009971317228346,0.0013587298538280052,0.007296668827859946
67,xpt_FKFpi_n3lo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.1940(95),-0.00419(74),58.511911079089316,0.3871538612787542,0.98834704489351,True,,-0.0018(21),-0.0015(18),0.00024(12),0.00022(11),-0.0031(15),-0.00010(10),-0.00033(17),0.00014(10),,-16(18),1.5(9.3),-0.7(8.1),15(18),23(41),9(92),-16(22),-30(61),16(66),-37(27),0.0013565723501413878,0.005563449301393157,0.0015691761458844526,0.0074465617537353935
68,xpt_FpiFpi_n3lo_a4_FV,1.1871(78),-0.00400(72),61.49933375275225,0.3017014739574386,0.997382815804082,True,,-0.0001(44),-0.0001(18),,,,,,,,-2(16),0.2(9.4),0.3(7.8),,26(25),-10(83),-26(14),9(35),43(48),-19.1(4.9),0.0004922428621611878,0.005076956240997057,0.0022901807845139444,0.00546144472997356
69,xpt_FpiFpi_n3lo_log_logSq_sunset_a4_FV_bijnens,1.1896(90),-0.00407(73),60.52629712620433,0.3153224098070221,0.9965542729225172,True,,-0.0015(25),-0.0018(18),0.00029(14),0.00033(16),-0.0030(15),-0.00006(10),-0.00033(17),0.00020(10),,-2(16),2.1(9.1),-1.8(8.0),,31(27),-17(84),-21(16),-20(47),24(59),-28(21),0.0005515558600546617,0.006307915895435346,0.002477030656514465,0.005837809439661573
70,xpt_FpiFpi_n3lo_alphaS_a4_FV,1.1910(95),-0.00411(74),59.80149993869391,0.2674965315625671,0.9987884296481008,True,,-0.0003(44),-0.0001(18),,,,,,,,-10(19),0.3(9.4),0.8(7.9),10(14),10(32),3(84),-26(14),7(35),40(48),-19.5(4.8),0.0012901991989950445,0.006070105885111045,0.0021975452527922584,0.006892907949565835
71,xpt_FpiFpi_n3lo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.193(10),-0.00418(75),58.91385797521549,0.28061104170583645,0.9983483682491868,True,,-0.0015(26),-0.0017(18),0.00029(14),0.00033(16),-0.0031(15),-0.00006(10),-0.00033(17),0.00020(10),,-10(20),1.8(9.0),-1.1(8.0),11(14),14(34),-2(86),-21(16),-19(47),22(58),-27(21),0.0013785803844845494,0.007082170064222808,0.002350252900647457,0.007178772651001133
72,xpt-ratio_FKFK_n2lo_a4_FV,1.1932(45),-0.00417(70),60.66113470625093,0.7043524678027858,0.8017095452742157,True,,-0.00028(28),0.00094(90),,,,,,,,-11.2(1.6),1.8(3.7),3.0(2.0),,89(23),,,,,,0.0001168202567871507,0.0012865218943224526,0.000986710547659734,0.004219586078821707
73,xpt-ratio_FKFK_n2lo_log_logSq_sunset_a4_FV_bijnens,1.1876(41),-0.00402(69),58.34800539659114,0.8822596795401704,0.5955958511287851,True,,0.00026(28),-0.00080(71),0.00029(14),0.00033(16),-0.0029(15),-0.00006(10),-0.00034(17),0.00020(10),,-9.9(1.6),6.1(3.5),-0.4(2.1),,64(22),,,,,,8.885018461048481e-05,0.0010204183000243024,0.0018327913879371946,0.003479043984108379
74,xpt-ratio_FKFK_n2lo_alphaS_a4_FV,1.1952(78),-0.00423(73),59.11425858197789,0.6987507445095505,0.8074223550732903,True,,-0.00028(28),0.00093(90),,,,,,,,-15(11),2.0(3.8),3.0(2.0),6(20),80(38),,,,,,0.0014970460933257225,0.0009146889152395893,0.0010279811455450511,0.007494074252157172
75,xpt-ratio_FKFK_n2lo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.1903(76),-0.00409(72),56.85254909294773,0.8714923935052731,0.6087783728342917,True,,0.00026(28),-0.00080(71),0.00029(14),0.00033(16),-0.0029(15),-0.00006(10),-0.00034(17),0.00020(10),,-15(11),6.2(3.5),-0.6(2.2),9(20),52(37),,,,,,0.0015179814894606335,0.0008265970052277946,0.001872393233386128,0.007132373296946491
76,xpt-ratio_FKFpi_n2lo_a4_FV,1.1992(42),-0.00434(71),61.37732232038904,0.5456507560732421,0.9312008544835716,True,,-0.00027(24),0.00117(74),,,,,,,,-9.8(1.6),2.0(3.0),9.7(1.5),,77(22),,,,,,0.00010492216626108377,0.0008848975784687472,0.0007318908584609947,0.004085918804157068
77,xpt-ratio_FKFpi_n2lo_log_logSq_sunset_a4_FV_bijnens,1.1951(38),-0.00423(70),60.30281572725796,0.6376514215644813,0.8647558295522626,True,,0.00011(23),-0.00019(63),0.00024(12),0.00022(11),-0.0030(15),-0.00010(10),-0.00035(17),0.00014(10),,-8.9(1.4),3.2(2.6),4.3(1.9),,63(20),,,,,,7.619996295508887e-05,0.000828015452221202,0.0012128408351152163,0.003453621578717916
78,xpt-ratio_FKFpi_n2lo_alphaS_a4_FV,1.1992(77),-0.00434(73),59.63195445304572,0.5456488881491817,0.9312019429452304,True,,-0.00027(24),0.00117(74),,,,,,,,-9.9(9.6),2.0(3.1),9.7(1.5),0.1(17.5),77(34),,,,,,0.0013190557076265695,0.000618133629794134,0.000732517130591533,0.007570473491152771
79,xpt-ratio_FKFpi_n2lo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.1969(74),-0.00428(72),58.5811542287376,0.6328547115952695,0.8688377936470971,True,,0.00011(23),-0.00019(63),0.00024(12),0.00022(11),-0.0030(15),-0.00010(10),-0.00036(17),0.00014(10),,-11.6(9.4),3.2(2.6),4.2(1.9),5(17),56(32),,,,,,0.0012663429220034555,0.0006053212700554905,0.0012373017952396735,0.00718002609458775
80,xpt-ratio_FpiFpi_n2lo_a4_FV,1.2025(41),-0.00443(71),60.22725391215511,0.6129740489028017,0.8850548254660493,True,,-0.00010(20),0.00048(59),,,,,,,,-8.7(1.5),0.7(2.1),6.54(85),,69(20),,,,,,8.888891423431463e-05,0.000499878092161145,0.0010763005317293546,0.003962194395696564
81,xpt-ratio_FpiFpi_n2lo_log_logSq_sunset_a4_FV_bijnens,1.2000(39),-0.00436(70),59.52822712790447,0.6825132541087121,0.8235740205329627,True,,0.00022(21),-0.00055(59),0.00029(14),0.00033(16),-0.0030(15),-0.00006(10),-0.00037(17),0.00020(10),,-7.8(1.3),1.5(1.7),3.8(1.6),,57(17),,,,,,6.550658966804133e-05,0.0005611843044884613,0.0017418934338696793,0.003474141993658477
82,xpt-ratio_FpiFpi_n2lo_alphaS_a4_FV,1.2017(79),-0.00441(73),58.328064094347184,0.6122728794320225,0.8856058114149058,True,,-0.00010(20),0.00048(59),,,,,,,,-7.8(8.3),0.7(2.2),6.54(85),-2(15),71(30),,,,,,0.0011801888894192086,0.0003642241151598212,0.0010595100302442943,0.007733811697676405
83,xpt-ratio_FpiFpi_n2lo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.2008(76),-0.00439(73),57.601503326044025,0.6817272158272523,0.8243400022741281,True,,0.00022(21),-0.00055(59),0.00029(14),0.00033(16),-0.0030(15),-0.00006(10),-0.00037(17),0.00020(10),,-8.7(7.9),1.5(1.7),3.8(1.6),2(14),55(27),,,,,,0.0010869251748781997,0.0004003263303190993,0.001757117155648174,0.007300059668868705
84,xpt-ratio_FKFK_n3lo_a4_FV,1.1880(73),-0.00403(72),57.660982915320034,0.4596712462405507,0.9703555530399516,True,,-0.00028(41),0.0018(12),,,,,,,,-12(12),-4.1(8.7),2.8(7.6),,64(29),30(90),-38(29),25(41),34(62),44(51),0.0004362378650995317,0.003115938311457993,0.0009013970142216877,0.00648687526336446
85,xpt-ratio_FKFK_n3lo_log_logSq_sunset_a4_FV_bijnens,1.1846(72),-0.00393(71),55.963283563297004,0.6106763066876724,0.8868550143729264,True,,0.00030(33),0.0003(10),0.00029(14),0.00033(16),-0.0027(15),-0.00006(10),-0.00034(17),0.00020(10),,-10(12),0.4(8.9),-0.5(7.7),,57(29),17(92),-34(29),12(41),19(62),99(60),0.0004396637481480178,0.0033072939954406386,0.001306959426732192,0.006218650268679678
86,xpt-ratio_FKFK_n3lo_alphaS_a4_FV,1.1908(88),-0.00410(73),56.28616837598649,0.44011497171502256,0.9764075211492376,True,,-0.00027(42),0.0017(12),,,,,,,,-20(17),-4.1(8.7),2.6(7.6),13(22),42(48),33(90),-41(30),28(42),34(62),41(51),0.0014688250611253053,0.0031877214246951524,0.0010410068320598944,0.007994215872272968
87,xpt-ratio_FKFK_n3lo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.1878(87),-0.00402(73),54.63442762347057,0.5849309326950669,0.9059494042193528,True,,0.00030(33),0.0002(10),0.00029(14),0.00033(16),-0.0027(15),-0.00006(10),-0.00034(17),0.00020(10),,-19(17),0.2(8.9),-0.6(7.7),15(22),31(49),21(92),-38(30),16(42),19(62),94(60),0.0014811850083663635,0.003267618145117992,0.0014650395302579944,0.00783241768725896
88,xpt-ratio_FKFpi_n3lo_a4_FV,1.1886(73),-0.00404(72),58.01276131656982,0.32919836381460704,0.9955129995427912,True,,-0.00036(42),0.0015(11),,,,,,,,-9(14),-2.8(8.5),4.7(8.0),,46(25),14(87),-27(17),20(34),45(54),-12(38),0.0004972005003713397,0.00399033398326927,0.0009515294954924824,0.005966565498646416
89,xpt-ratio_FKFpi_n3lo_log_logSq_sunset_a4_FV_bijnens,1.1886(73),-0.00404(72),57.040645373675936,0.3909551954083101,0.9876837558608332,True,,0.00006(33),0.0006(10),0.00024(12),0.00022(11),-0.0027(15),-0.00010(10),-0.00034(17),0.00014(10),,-10(14),-2.3(9.0),1.8(8.0),,48(26),23(90),-25(17),13(33),20(57),48(45),0.0005344041019553655,0.00422604845854725,0.000946786348342352,0.005910119058058685
90,xpt-ratio_FKFpi_n3lo_alphaS_a4_FV,1.1916(88),-0.00413(73),56.52607260476592,0.30737662507953184,0.9970591742872288,True,,-0.00037(42),0.0015(11),,,,,,,,-15(18),-2.8(8.5),4.6(8.0),11(18),27(40),20(88),-30(17),21(34),46(54),-16(39),0.0013595181329791506,0.0042661155867230825,0.0010362488005624454,0.007561770913308094
91,xpt-ratio_FKFpi_n3lo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.1919(91),-0.00414(73),55.60344551444753,0.3654096076278859,0.9916444992466928,True,,0.00004(33),0.0006(10),0.00024(12),0.00022(11),-0.0027(15),-0.00010(10),-0.00034(17),0.00014(10),,-17(18),-2.5(9.0),1.7(8.0),12(18),27(40),30(91),-28(17),15(33),20(57),44(46),0.0014488912874423118,0.004551770700389926,0.0010323221271725954,0.0076217639242094565
92,xpt-ratio_FpiFpi_n3lo_a4_FV,1.1887(79),-0.00405(72),57.57817439546274,0.2715385443927082,0.9986642580443492,True,,-0.00017(43),0.0008(12),,,,,,,,-6(16),-4.0(8.1),3.1(8.1),,34(26),6(79),-23(14),17(27),33(47),-0.5(26.1),0.0004776900199285415,0.005438265321145564,0.0016776696206413527,0.005507622626000447
93,xpt-ratio_FpiFpi_n3lo_log_logSq_sunset_a4_FV_bijnens,1.1898(83),-0.00408(73),56.67185871685059,0.31775040552151596,0.9963872355151664,True,,0.00014(35),0.0001(11),0.00029(14),0.00033(16),-0.0027(15),-0.00006(10),-0.00035(17),0.00020(10),,-8(16),-3.6(9.0),1.8(8.1),,38(27),14(83),-20(15),12(28),17(50),32(33),0.0005721707459446728,0.005855267068353316,0.0015349537871204853,0.00568178325247635
94,xpt-ratio_FpiFpi_n3lo_alphaS_a4_FV,1.1916(96),-0.00413(74),55.85491433695027,0.25205471209480074,0.9991805322029084,True,,-0.00018(43),0.0008(12),,,,,,,,-12(19),-3.7(8.1),3.0(8.2),8(14),20(34),16(81),-23(14),15(27),33(47),-4(26),0.0012883410369131628,0.005969799134364157,0.0016446270436976346,0.007167228893365797
95,xpt-ratio_FpiFpi_n3lo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.193(10),-0.00417(75),55.022352630455345,0.2937674568147653,0.9977875887045979,True,,0.00011(35),0.0002(11),0.00029(14),0.00033(16),-0.0027(15),-0.00006(10),-0.00035(17),0.00020(10),,-15(20),-3.6(9.0),1.7(8.1),9(15),22(35),26(85),-20(15),12(28),17(50),29(33),0.0015307580049116322,0.006625058674512023,0.0014907517670813203,0.007516021186947649
